"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES"
"USC00303617","1956-02-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  183",",,0","  102",",,0",,,,,,,,,,
"USC00303617","1956-02-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","   25",",,0",,,,,,,,,,
"USC00303617","1956-02-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","   51",",,0",,,,,,,,,,
"USC00303617","1956-02-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   91",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   30",",,0","   25",",,0",,,,,,,,,,
"USC00303617","1956-02-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-02-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US",,,"    0",",,0",,,,,,,,,,
"USC00303617","1956-03-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US",,,"    0",",,0",,,"    2",",,0",,,"  625",",,0",,
"USC00303617","1956-03-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  150",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  216",",,0","  191",",,0",,,,,,,,,,
"USC00303617","1956-03-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US",,,,,,,"    2",",,0","    2",",,0","   84",",,0","   76",",,0"
"USC00303617","1956-03-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-03-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   43",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  221",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0","   51",",,0",,,,,,,,,,
"USC00303617","1956-04-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  142",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   41",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   33",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  246",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-04-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   66",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   25",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   51",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   20",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  226",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   28",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   23",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   18",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-05-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  185",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   97",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    8",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   79",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   79",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   69",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-06-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  122",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  188",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   76",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  323",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   30",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   61",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   86",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   10",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   20",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  208",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  292",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   48",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   13",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-26","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-27","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-28","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-29","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-30","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-07-31","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-01","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-02","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-03","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-04","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-05","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-06","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   15",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-07","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   10",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-08","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-09","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-10","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   76",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-11","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-12","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-13","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","   15",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-14","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  155",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-15","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-16","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-17","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-18","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  137",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-19","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-20","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-21","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-22","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-23","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-24","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","  152",",,0","    0",",,0",,,,,,,,,,
"USC00303617","1956-08-25","42.4","-77.25","238.0","HAMMONDSPORT 1 W, NY US","    0",",,0","    0",",,0",,,,,,,,,,
