"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00063803","2018-05-19","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    8",",,W",,,,,"  289",",,W","  189",",,W","   17",",,W"," 2022",",,W","  280",",,W","  290",",,W","   45",",,W","   67",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-05-20","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    3",",,W",,,,,"  306",",,W","  189",",,W","   11",",,W"," 1541",",,W","   40",",,W","   20",",,W","   72",",,W","  112",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W"
"USW00063803","2018-05-21","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    3",",,W",,,,,"  283",",,W","  183",",,W","   17",",,W"," 1832",",,W","  180",",,W","  180",",,W","   63",",,W","   94",",,W",,,,,,,,
"USW00063803","2018-05-23","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  124",",,W",,,,,"  283",",,W","  194",",,W","   19",",,W"," 1704",",,W","  100",",,W","  110",",,W","   54",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-05-24","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  300",",,W","  200",",,W","   22",",,W"," 1917",",,W","   90",",,W","  100",",,W","  103",",,W","  148",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00063803","2018-05-25","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   56",",,W",,,,,"  278",",,W","  206",",,W","   25",",,W"," 1653",",,W","   60",",,W","   70",",,W","   58",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-05-26","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  289",",,W","  200",",,W","   14",",,W"," 1606",",,W","  140",",,W","  160",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,
"USW00063803","2018-05-27","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   13",",,W",,,,,"  272",",,W","  194",",,W","   28",",,W"," 1557",",,W","  120",",,W","  110",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,
"USW00063803","2018-05-28","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  343",",,W",,,,,"  278",",,W","  200",",,W","   39",",,W"," 1736",",,W","   60",",,W","   70",",,W","   89",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-05-29","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  437",",,W",,,,,"  256",",,W","  206",",,W","   38",",,W"," 1947",",,W","  210",",,W","  210",",,W","   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-05-30","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   28",",,W",,,,,"  283",",,W","  189",",,W","   36",",,W"," 1424",",,W","  230",",,W","  230",",,W","   94",",,W","  107",",,W","    1",",,W",,,,,,
"USW00063803","2018-05-31","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  178",",,W",,,,,"  311",",,W","  189",",,W","   17",",,W"," 1746",",,W","  360",",,W","  340",",,W","   54",",,W","   94",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-06-01","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  180",",,W",,,,,"  300",",,W","  189",",,W","   27",",,W"," 1406",",,W","  240",",,W","  240",",,W","   98",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-06-02","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   10",",,W",,,,,"  311",",,W","  194",",,W","   23",",,W"," 1259",",,W","  280",",,W","  280",",,W","   58",",,W","   81",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-06-03","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  322",",,W","  194",",,W","   17",",,W"," 1447",",,W","  260",",,W","  250",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,
"USW00063803","2018-06-04","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  289",",,W","  178",",,W","   20",",,W"," 1718",",,W","  270",",,W","  280",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00063803","2018-06-05","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  267",",,W","  150",",,W","   12",",,W"," 1642",",,W","  260",",,W","  250",",,W","   40",",,W","   54",",,W",,,,,,,"    1",",,W"
"USW00063803","2018-06-06","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  322",",,W","  144",",,W","    9",",,W"," 1646",",,W","  280",",,W","  270",",,W","   36",",,W","   54",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-06-07","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  167",",,W","   15",",,W"," 0818",",,W","   80",",,W","   60",",,W","   54",",,W","   81",",,W",,,,,,,,
"USW00063803","2018-06-08","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  317",",,W","  200",",,W","   20",",,W"," 1553",",,W","  250",",,W","  250",",,W","   76",",,W","  103",",,W",,,,,"    1",",,W",,
"USW00063803","2018-06-09","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   10",",,W",,,,,"  317",",,W","  183",",,W","   16",",,W"," 1813",",,W","  240",",,W","  240",",,W","   72",",,W","   89",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00063803","2018-06-10","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  189",",,W","   21",",,W"," 1645",",,W","  240",",,W","  210",",,W","   67",",,W","   81",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00063803","2018-06-11","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  147",",,W",,,,,"  289",",,W","  206",",,W","   22",",,W"," 1402",",,W","   60",",,W","   70",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-06-12","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    8",",,W",,,,,"  256",",,W","  194",",,W","   22",",,W"," 1454",",,W","   80",",,W","   80",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,
"USW00063803","2018-06-13","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  183",",,W",,,,,"  283",",,W","  200",",,W","   17",",,W"," 1355",",,W","  240",",,W","  160",",,W","   58",",,W","   72",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-06-14","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  294",",,W","  211",",,W","   15",",,W"," 1402",",,W","  260",",,W","  270",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,
"USW00063803","2018-06-15","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  333",",,W","  211",",,W","   13",",,W"," 1734",",,W","  180",",,W","  200",",,W","   45",",,W","   58",",,W",,,,,"    1",",,W",,
"USW00063803","2018-06-16","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   97",",,W",,,,,"  322",",,W","  211",",,W","   17",",,W"," 2004",",,W","  200",",,W","  200",",,W","   58",",,W","   67",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-06-17","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    3",",,W",,,,,"  317",",,W","  206",",,W","   13",",,W"," 1211",",,W","  230",",,W","  230",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-06-18","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  333",",,W","  200",",,W","    9",",,W"," 1733",",,W","  260",",,W","  250",",,W","   58",",,W","   72",",,W",,,,,,,"    1",",,W"
"USW00063803","2018-06-19","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  333",",,W","  228",",,W","   13",",,W"," 1555",",,W","  290",",,W","  300",",,W","   45",",,W","   67",",,W",,,,,,,"    1",",,W"
"USW00063803","2018-06-20","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  328",",,W","  233",",,W","   14",",,W"," 1238",",,W","  260",",,W","  290",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00063803","2018-06-21","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  107",",,W",,,,,"  317",",,W","  222",",,W","   27",",,W"," 1344",",,W","  240",",,W","  240",",,W","   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-06-22","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  236",",,W",,,,,"  322",",,W","  206",",,W","   40",",,W"," 1657",",,W","  230",",,W","  250",",,W","   98",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-06-23","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  294",",,W","  211",",,W","   33",",,W"," 1425",",,W","  260",",,W","  260",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00063803","2018-06-24","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  328",",,W","  206",",,W","   22",",,W"," 1350",",,W","  210",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,"    1",",,W",,
"USW00063803","2018-06-25","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   36",",,W",,,,,"  322",",,W","  206",",,W","   20",",,W"," 1616",",,W","  220",",,W","  330",",,W","   76",",,W","  130",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00063803","2018-06-26","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  485",",,W",,,,,"  328",",,W","  194",",,W","   18",",,W"," 2130",",,W","   70",",,W","  120",",,W","  134",",,W","  174",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W"
"USW00063803","2018-06-27","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   53",",,W",,,,,,,,,"   27",",,W"," 1700",",,W","  250",",,W","  250",",,W","   98",",,W","  116",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W"
"USW00063803","2018-06-28","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  315",",,W",,,,,,,,,"   18",",,W"," 1708",",,W","  280",",,W","  290",",,W","   58",",,W","  103",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-06-29","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   28",",,W",,,,,,,,,"   13",",,W"," 1624",",,W","   80",",,W","  100",",,W","   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-06-30","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   10",",,W",,,,,,,,,"   22",",,W"," 1148",",,W","  100",",,W","   70",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-01","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   15",",,W",,,,,,,,,"   24",",,W"," 2121",",,W","  120",",,W","  130",",,W","   63",",,W","   81",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W"
"USW00063803","2018-07-02","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    5",",,W",,,,,,,,,"   21",",,W"," 1537",",,W","   90",",,W","   90",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00063803","2018-07-03","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  328",",,W","  228",",,W","   22",",,W"," 1416",",,W","  110",",,W","  120",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00063803","2018-07-04","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   28",",,W",,,,,"  311",",,W","  217",",,W","   21",",,W"," 1155",",,W","   70",",,W","   70",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-05","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   38",",,W",,,,,"  311",",,W","  222",",,W","   16",",,W"," 1418",",,W","  140",",,W","   90",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-06","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  322",",,W","  217",",,W","   10",",,W"," 1855",",,W","  280",",,W","  290",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W"
"USW00063803","2018-07-07","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   23",",,W",,,,,"  294",",,W","  217",",,W","   32",",,W"," 1330",",,W","   70",",,W","   80",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-08","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    8",",,W",,,,,"  283",",,W","  189",",,W","   27",",,W"," 0904",",,W","   80",",,W","   60",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-09","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  172",",,W","   11",",,W"," 0830",",,W","  250",",,W","   60",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00063803","2018-07-10","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  333",",,W","  206",",,W","    9",",,W"," 1127",",,W","  360",",,W","  300",",,W","   45",",,W","   89",",,W",,,,,,,,
"USW00063803","2018-07-11","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  333",",,W","  217",",,W","    5",",,W"," 1850",",,W","  310",",,W","  310",",,W","   31",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W"
"USW00063803","2018-07-12","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  344",",,W","  222",",,W","    9",",,W"," 1505",",,W","  260",",,W","  290",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-13","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   48",",,W",,,,,"  322",",,W","  228",",,W","   20",",,W"," 1828",",,W","   60",",,W","   40",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-07-14","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  294",",,W","  233",",,W","   24",",,W"," 1505",",,W","   80",",,W","   70",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-15","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  217",",,W","   15",",,W"," 1618",",,W","   90",",,W","  100",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-16","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  295",",,W",,,,,"  306",",,W","  217",",,W","    9",",,W"," 2201",",,W","  270",",,W","  260",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00063803","2018-07-17","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   10",",,W",,,,,"  328",",,W","  211",",,W","   24",",,W"," 1620",",,W","  260",",,W","  270",",,W","   54",",,W","   81",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00063803","2018-07-18","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  328",",,W","  222",",,W","    9",",,W"," 1435",",,W","   80",",,W","   70",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-19","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  311",",,W","  222",",,W","   31",",,W"," 1745",",,W","  110",",,W","  100",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-20","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    5",",,W",,,,,"  300",",,W","  206",",,W","   25",",,W"," 0907",",,W","   70",",,W","   70",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-21","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  259",",,W",,,,,"  317",",,W","  194",",,W","   26",",,W"," 0536",",,W","  240",",,W","  240",",,W","  161",",,W","  215",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-07-22","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  300",",,W","  206",",,W","   26",",,W"," 1129",",,W","  250",",,W","  260",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-07-23","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   25",",,W",,,,,"  294",",,W","  189",",,W","   12",",,W"," 2046",",,W","   90",",,W","   90",",,W","   67",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-07-24","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   43",",,W",,,,,"  283",",,W","  211",",,W","   15",",,W"," 1454",",,W","  130",",,W","  130",",,W","   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-07-25","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0","T,,W",,,,,"  311",",,W","  200",",,W","   10",",,W"," 1700",",,W","  260",",,W","  320",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-07-26","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  317",",,W","  194",",,W","    7",",,W"," 1551",",,W","  250",",,W","   40",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-27","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  317",",,W","  183",",,W","   11",",,W"," 1315",",,W","  280",",,W","  260",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00063803","2018-07-28","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  317",",,W","  206",",,W","   11",",,W"," 1848",",,W","  260",",,W","  280",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00063803","2018-07-29","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  328",",,W","  178",",,W","   13",",,W"," 2104",",,W","  100",",,W","  100",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00063803","2018-07-30","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  294",",,W","  206",",,W","   19",",,W"," 1639",",,W","  200",",,W","  130",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,
"USW00063803","2018-07-31","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  536",",,W",,,,,"  289",",,W","  200",",,W","   16",",,W"," 1522",",,W","  270",",,W","  260",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-08-01","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  330",",,W",,,,,"  250",",,W","  206",",,W","   19",",,W"," 1023",",,W","  210",",,W","  220",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,
"USW00063803","2018-08-02","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","  472",",,W",,,,,"  244",",,W","  211",",,W","   20",",,W"," 1957",",,W","   80",",,W","   70",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-08-03","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   10",",,W",,,,,"  300",",,W","  211",",,W","   21",",,W"," 0928",",,W","  220",",,W","  280",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,
"USW00063803","2018-08-04","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   51",",,W",,,,,"  306",",,W","  211",",,W","    9",",,W"," 1629",",,W","  340",",,W","  320",",,W","   45",",,W","   81",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00063803","2018-08-05","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,,,,,"    0",",,W"," 0434",",,W","  110",",,W","  360",",,W","   13",",,W","   22",",,W","    1",",,W",,,"    1",",,W",,
"USW00063803","2018-08-06","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,,,,,"    8",",,W"," 1424",",,W","  270",",,W","  270",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-08-07","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,,,,,"   14",",,W"," 1736",",,W","  180",",,W","  220",",,W","   76",",,W","   94",",,W",,,,,"    1",",,W",,
"USW00063803","2018-08-08","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   61",",,W",,,,,,,,,"   27",",,W"," 1745",",,W","  240",",,W","  320",",,W","   72",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W"
"USW00063803","2018-08-09","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    3",",,W",,,,,,,,,"   26",",,W"," 1623",",,W","  240",",,W","  240",",,W","  134",",,W","  161",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00063803","2018-08-10","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  211",",,W","   29",",,W"," 1159",",,W","  260",",,W","  270",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,
"USW00063803","2018-08-11","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","   15",",,W",,,,,"  300",",,W","  211",",,W","   20",",,W"," 0927",",,W","  250",",,W","  260",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,
"USW00063803","2018-08-12","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  317",",,W","  200",",,W","    5",",,W"," 1713",",,W","  270",",,W","  290",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,
"USW00063803","2018-08-13","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  194",",,W","    8",",,W"," 1754",",,W","  270",",,W","  290",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,
"USW00063803","2018-08-14","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  311",",,W","  178",",,W","    9",",,W"," 1606",",,W","  280",",,W","  280",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,"    1",",,W"
"USW00063803","2018-08-15","33.97972","-83.96333","323.4","LAWRENCEVILLE GWINNET CO BRISCOE FIELD AIRPORT, GA US","    0",",,W",,,,,"  317",",,W","  183",",,W","    6",",,W"," 1429",",,W","  100",",,W","  110",",,W","   31",",,W","   40",",,W","    1",",,W",,,,,,
