"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00136291","1935-07-29","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-07-30","43.45","-95.06667","427.0","ORLEANS, IA US","  130",",,6","    0",",,6",,,,,,,"    1",",,6",,
"USC00136291","1935-07-31","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-01","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-02","43.45","-95.06667","427.0","ORLEANS, IA US","  135",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-03","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-04","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-05","43.45","-95.06667","427.0","ORLEANS, IA US","   23",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-06","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-07","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-08","43.45","-95.06667","427.0","ORLEANS, IA US","   91",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-09","43.45","-95.06667","427.0","ORLEANS, IA US","  693",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-10","43.45","-95.06667","427.0","ORLEANS, IA US","   15",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-12","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-13","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-14","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-15","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-16","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-17","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-18","43.45","-95.06667","427.0","ORLEANS, IA US","   23",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-19","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-20","43.45","-95.06667","427.0","ORLEANS, IA US","  419",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-21","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-22","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-24","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-25","43.45","-95.06667","427.0","ORLEANS, IA US","   23",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-26","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-27","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-28","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-29","43.45","-95.06667","427.0","ORLEANS, IA US","   20",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-30","43.45","-95.06667","427.0","ORLEANS, IA US","   30",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-08-31","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-01","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-02","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-03","43.45","-95.06667","427.0","ORLEANS, IA US","   30",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-04","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-05","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-06","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-07","43.45","-95.06667","427.0","ORLEANS, IA US","  109",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-08","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-09","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-10","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-12","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-13","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-14","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-15","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-16","43.45","-95.06667","427.0","ORLEANS, IA US","   69",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-17","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-18","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-19","43.45","-95.06667","427.0","ORLEANS, IA US","   10",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-20","43.45","-95.06667","427.0","ORLEANS, IA US","    5",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-21","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-22","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-24","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-25","43.45","-95.06667","427.0","ORLEANS, IA US","  124",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-26","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-27","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-28","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-29","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-09-30","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-01","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-02","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-03","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-04","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-05","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-06","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-07","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-08","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-09","43.45","-95.06667","427.0","ORLEANS, IA US","    8",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-10","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-12","43.45","-95.06667","427.0","ORLEANS, IA US","   20",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-13","43.45","-95.06667","427.0","ORLEANS, IA US","   30",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-14","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-15","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-16","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-17","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-18","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-19","43.45","-95.06667","427.0","ORLEANS, IA US","   46",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-20","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-21","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-22","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-24","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-25","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-26","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-27","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-28","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-29","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-30","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-10-31","43.45","-95.06667","427.0","ORLEANS, IA US","  378",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-01","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-02","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-03","43.45","-95.06667","427.0","ORLEANS, IA US","   94",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-04","43.45","-95.06667","427.0","ORLEANS, IA US","   23",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-05","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-06","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-07","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-08","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-09","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-10","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-12","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-13","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-14","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-15","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-16","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-17","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-18","43.45","-95.06667","427.0","ORLEANS, IA US","   10",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-19","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-20","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-21","43.45","-95.06667","427.0","ORLEANS, IA US","   66",",,6","   71",",,6",,,,,,,,,,
"USC00136291","1935-11-22","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-24","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-25","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-11-26","43.45","-95.06667","427.0","ORLEANS, IA US","   10",",,6","    0","T,,6",,,,,,,,,,
"USC00136291","1935-11-27","43.45","-95.06667","427.0","ORLEANS, IA US","   99",",,6","   89",",,6","  889",",,6",,,,,,,,
"USC00136291","1935-11-28","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  635",",,6",,,,,,,,
"USC00136291","1935-11-29","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  381",",,6",,,,,,,,
"USC00136291","1935-11-30","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  254",",,6",,,,,,,,
"USC00136291","1935-12-01","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-02","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-03","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-04","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-05","43.45","-95.06667","427.0","ORLEANS, IA US","   10",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-06","43.45","-95.06667","427.0","ORLEANS, IA US","   23",",,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-07","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-08","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-09","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6",,,,,,,,,,
"USC00136291","1935-12-10","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-12","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-13","43.45","-95.06667","427.0","ORLEANS, IA US","  104",",,6","   97",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-14","43.45","-95.06667","427.0","ORLEANS, IA US","   38",",,6","   36",",,6","  127",",,6",,,,,,,,
"USC00136291","1935-12-15","43.45","-95.06667","427.0","ORLEANS, IA US","   20",",,6","   18",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-16","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-17","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-18","43.45","-95.06667","427.0","ORLEANS, IA US","   10",",,6","    8",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-19","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-20","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-21","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  102",",,6",,,,,,,,
"USC00136291","1935-12-22","43.45","-95.06667","427.0","ORLEANS, IA US","   61",",,6","   61",",,6","  178",",,6",,,,,,,,
"USC00136291","1935-12-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  178",",,6",,,,,,,,
"USC00136291","1935-12-24","43.45","-95.06667","427.0","ORLEANS, IA US","   13",",,6","   13",",,6","  178",",,6",,,,,,,,
"USC00136291","1935-12-25","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  178",",,6",,,,,,,,
"USC00136291","1935-12-26","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  178",",,6",,,,,,,,
"USC00136291","1935-12-27","43.45","-95.06667","427.0","ORLEANS, IA US","   58",",,6","   58",",,6","  178",",,6",,,,,,,,
"USC00136291","1935-12-28","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6",,,,,,,,,,
"USC00136291","1935-12-29","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6",,,,,,,,,,
"USC00136291","1935-12-30","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00136291","1935-12-31","43.45","-95.06667","427.0","ORLEANS, IA US","   23",",,6","    5",",,6","  102",",,6",,,,,,,,
"USC00136291","1936-01-01","43.45","-95.06667","427.0","ORLEANS, IA US","   25",",,6","   30",",,6","  152",",,6",,,,,,,,
"USC00136291","1936-01-02","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  127",",,6",,,,,,,,
"USC00136291","1936-01-03","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  127",",,6",,,,,,,,
"USC00136291","1936-01-04","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  127",",,6",,,,,,,,
"USC00136291","1936-01-05","43.45","-95.06667","427.0","ORLEANS, IA US","   41",",,6","   46",",,6","  178",",,6",,,,,,,,
"USC00136291","1936-01-06","43.45","-95.06667","427.0","ORLEANS, IA US","  102",",,6","  102",",,6","  279",",,6",,,,,,,,
"USC00136291","1936-01-07","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  279",",,6",,,,,,,,
"USC00136291","1936-01-08","43.45","-95.06667","427.0","ORLEANS, IA US","   64",",,6","   71",",,6","  330",",,6",,,,,,,,
"USC00136291","1936-01-09","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  330",",,6",,,,,,,,
"USC00136291","1936-01-10","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  305",",,6",,,,,,,,
"USC00136291","1936-01-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  305",",,6",,,,,,,,
"USC00136291","1936-01-12","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  305",",,6",,,,,,,,
"USC00136291","1936-01-13","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  305",",,6",,,,,,,,
"USC00136291","1936-01-14","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  305",",,6",,,,,,,,
"USC00136291","1936-01-15","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  305",",,6",,,,,,,,
"USC00136291","1936-01-16","43.45","-95.06667","427.0","ORLEANS, IA US","   46",",,6","   41",",,6","  330",",,6",,,,,,,,
"USC00136291","1936-01-17","43.45","-95.06667","427.0","ORLEANS, IA US","   58",",,6","   56",",,6","  381",",,6",,,,,,,,
"USC00136291","1936-01-18","43.45","-95.06667","427.0","ORLEANS, IA US","   25",",,6","   25",",,6","  406",",,6",,,,,,,,
"USC00136291","1936-01-19","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  406",",,6",,,,,,,,
"USC00136291","1936-01-20","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  406",",,6",,,,,,,,
"USC00136291","1936-01-21","43.45","-95.06667","427.0","ORLEANS, IA US","   28",",,6","   36",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-22","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-24","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-25","43.45","-95.06667","427.0","ORLEANS, IA US","   13",",,6","   13",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-26","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-27","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  457",",,6",,,,,,,,
"USC00136291","1936-01-28","43.45","-95.06667","427.0","ORLEANS, IA US","   13",",,6","   13",",,6","  483",",,6",,,,,,,,
"USC00136291","1936-01-29","43.45","-95.06667","427.0","ORLEANS, IA US","   30",",,6","   38",",,6",,,,,,,,,,
"USC00136291","1936-01-30","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  508",",,6",,,,,,,,
"USC00136291","1936-01-31","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  508",",,6",,,,,,,,
"USC00136291","1936-02-01","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  508",",,6",,,,,,,,
"USC00136291","1936-02-02","43.45","-95.06667","427.0","ORLEANS, IA US","   36",",,6","   41",",,6","  559",",,6",,,,,,,,
"USC00136291","1936-02-03","43.45","-95.06667","427.0","ORLEANS, IA US","  127",",,6","  137",",,6","  610",",,6",,,,,,,,
"USC00136291","1936-02-04","43.45","-95.06667","427.0","ORLEANS, IA US","   25",",,6","   25",",,6","  686",",,6",,,,,,,,
"USC00136291","1936-02-05","43.45","-95.06667","427.0","ORLEANS, IA US","   94",",,6","  102",",,6","  787",",,6",,,,,,,,
"USC00136291","1936-02-06","43.45","-95.06667","427.0","ORLEANS, IA US","    0",",,6","    0",",,6","  787",",,6",,,,,,,,
"USC00136291","1936-02-07","43.45","-95.06667","427.0","ORLEANS, IA US","   48",",,6","   51",",,6","  838",",,6",,,,,,,,
"USC00136291","1936-02-08","43.45","-95.06667","427.0","ORLEANS, IA US","   15",",,6","   25",",,6","  864",",,6",,,,,,,,
"USC00136291","1936-02-09","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  864",",,6",,,,,,,,
"USC00136291","1936-02-10","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  864",",,6",,,,,,,,
"USC00136291","1936-02-11","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  864",",,6",,,,,,,,
"USC00136291","1936-02-12","43.45","-95.06667","427.0","ORLEANS, IA US","   20",",,6","   20",",,6","  889",",,6",,,,,,,,
"USC00136291","1936-02-13","43.45","-95.06667","427.0","ORLEANS, IA US","   20",",,6","   23",",,6","  914",",,6",,,,,,,,
"USC00136291","1936-02-14","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  914",",,6",,,,,,,,
"USC00136291","1936-02-15","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  914",",,6",,,,,,,,
"USC00136291","1936-02-16","43.45","-95.06667","427.0","ORLEANS, IA US","    0","T,,6","    0","T,,6","  914",",,6",,,,,,,,
"USC00136291","1936-02-17","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  914",",,6",,,,,,,,
"USC00136291","1936-02-18","43.45","-95.06667","427.0","ORLEANS, IA US","   28",",,6","   30",",,6","  940",",,6",,,,,,,,
"USC00136291","1936-02-19","43.45","-95.06667","427.0","ORLEANS, IA US","   25",",,6","   25",",,6","  965",",,6",,,,,,,,
"USC00136291","1936-02-20","43.45","-95.06667","427.0","ORLEANS, IA US","   25",",,6","   43",",,6"," 1016",",,6",,,,,,,,
"USC00136291","1936-02-21","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  889",",,6",,,,,,,,
"USC00136291","1936-02-22","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  610",",,6",,,,,,,,
"USC00136291","1936-02-23","43.45","-95.06667","427.0","ORLEANS, IA US","    0","P,,6","    0",",,6","  508",",,6",,,,,,,,
