"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00111825","1946-10-08","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-09","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-10","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-11","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-12","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-13","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-14","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-15","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-16","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-17","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-18","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  191",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-19","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   25",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-20","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-21","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-22","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-23","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-24","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-25","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  226",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-26","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-27","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-28","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-29","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-30","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-10-31","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  368",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-01","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  508",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-02","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-03","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  229",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-04","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-05","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-06","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-07","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  196",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-08","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-09","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-10","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  526",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-11","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-12","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-13","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-14","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-15","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-16","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  102",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-17","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-18","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-19","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-20","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-21","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-22","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-23","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-24","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-25","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-26","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  251",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-27","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-28","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-29","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-11-30","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-01","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-02","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-03","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-04","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-05","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-06","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-07","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-08","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-09","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-10","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  173",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-11","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-12","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  203",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-13","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-14","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-15","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-16","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-17","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-18","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-19","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-20","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","T,,6","    0","T,,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-21","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-22","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-23","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-24","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-25","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-26","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-27","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-28","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-29","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  178",",,6","    0","T,,6",,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00111825","1946-12-30","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1946-12-31","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-01","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  127",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-02","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-03","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-04","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6","   25",",,6","   25",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-05","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   20",",,6","    0",",,6",,,,,,,,,"    1",",,6",,,,,,,,,,
"USC00111825","1947-01-06","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-07","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6","   30",",,6","   51",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-08","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-09","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-10","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-11","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-12","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    8",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-13","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-14","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-15","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-16","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-17","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-18","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-19","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-20","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   71",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-21","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-22","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-23","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-24","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-25","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-26","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-27","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-28","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-29","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-30","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  386",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-01-31","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-01","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-02","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-03","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","T,,6","    0","T,,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-04","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-05","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-06","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-07","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6","   13",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-08","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","T,,6","    0","T,,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-09","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-10","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-11","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-12","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   18",",,6","   38",",,6","   51",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-13","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-14","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-15","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-16","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-17","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-18","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-19","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","T,,6","    3",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-20","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-21","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-22","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","T,,6","    0","T,,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-23","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-24","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-25","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-26","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-27","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-02-28","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-01","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  140",",,6",,,"  152",",,6",,,,,,,,,,,,,,,,,"    1",",,6"
"USC00111825","1947-03-02","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6",,,"  152",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-03","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-04","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-05","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   64",",,6","   51",",,6","   51",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-06","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-07","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-08","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-09","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-10","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-11","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-12","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-13","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  127",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-14","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6",,,,,,,,,,,,,"    1",",,6",,,,,,,,
"USC00111825","1947-03-15","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-16","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   13",",,6","   25",",,6","   25",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-17","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-18","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-19","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-20","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-21","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-22","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-23","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-24","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-25","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   38",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-26","38.66667","-89.98333","171.0","COLLINSVILLE, IL US",,,"  165",",,6",,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-27","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  140",",,6","  140",",,6","  178",",,6",,,,,,,,,,,,,,,,,"    1",",,6"
"USC00111825","1947-03-28","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   71",",,6","   79",",,6","   76",",,6",,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-29","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-30","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-03-31","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-04-01","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   51",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-04-02","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","   18",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-04-04","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  168",",,6",,,,,,,,,,,,,,,,,,,,,,
"USC00111825","1947-04-06","38.66667","-89.98333","171.0","COLLINSVILLE, IL US","  147",",,6",,,,,,,,,,,,,,,,,,,,,,
