"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00503165","2011-05-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   72",",,7","  -28",",,7",,,,,"    6",",,7,0800",,
"USC00503165","2011-05-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   50",",,7","   -6",",,7",,,,,"    0",",,7,0800",,
"USC00503165","2011-05-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   50",",,7","  -44",",,7",,,,,"    0",",,7,0800",,
"USC00503165","2011-05-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   89",",,7","  -22",",,7",,,,,"    6",",,7,0800",,
"USC00503165","2011-05-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   94",",,7","  -17",",,7",,,,,"    6",",,7,0800",,
"USC00503165","2011-05-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","    6",",,7",,,,,"   67",",,7,0800",,
"USC00503165","2011-05-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  128",",,7","    0",",,7",,,,,"   44",",,7,0800",,
"USC00503165","2011-05-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  150",",,7","   22",",,7",,,,,"   83",",,7,0800",,
"USC00503165","2011-05-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   83",",,7",,,,,"   94",",,7,0800",,
"USC00503165","2011-05-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   46",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","   33",",,7",,,,,"  106",",,7,0800",,
"USC00503165","2011-05-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","   94",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-05-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  178",",,7","   50",",,7",,,,,"  139",",,7,0800",,
"USC00503165","2011-05-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  200",",,7","  139",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-05-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   25",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  117",",,7",,,,,"  150",",,7,0800",,
"USC00503165","2011-05-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","   78",",,7",,,,,"  172",",,7,0800",,
"USC00503165","2011-05-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  117",",,7",,,,,"  167",",,7,0800",,
"USC00503165","2011-05-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","   78",",,7",,,,,"  178",",,7,0800",,
"USC00503165","2011-05-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","   78",",,7",,,,,"  178",",,7,0800",,
"USC00503165","2011-05-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  106",",,7",,,,,"  189",",,7,0800",,
"USC00503165","2011-05-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  272",",,7","  106",",,7",,,,,"  167",",,7,0800",,
"USC00503165","2011-05-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  289",",,7","  111",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-05-31","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","  122",",,7",,,,,"  172",",,7,0800",,
"USC00503165","2011-06-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","   44",",,7",,,,,"   78",",,7,0800",,
"USC00503165","2011-06-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","   28",",,7",,,,,"   50",",,7,0800",,
"USC00503165","2011-06-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","   33",",,7",,,,,"   67",",,7,0800",,
"USC00503165","2011-06-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","   67",",,7",,,,,"  122",",,7,0800",,
"USC00503165","2011-06-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  178",",,7","  106",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-06-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  206",",,7","  106",",,7",,,,,"  133",",,7,0800",,
"USC00503165","2011-06-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  222",",,7","  100",",,7",,,,,"  139",",,7,0800",,
"USC00503165","2011-06-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  139",",,7","   89",",,7",,,,,"  100",",,7,0800",,
"USC00503165","2011-06-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  100",",,7","   17",",,7",,,,,"   33",",,7,0800",,
"USC00503165","2011-06-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  100",",,7","   33",",,7",,,,,"   94",",,7,0800",,
"USC00503165","2011-06-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,"   72",",,7",,,,,"  100",",,7,0800",,
"USC00503165","2011-06-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  161",",,7","  100",",,7",,,,,"  150",",,7,0800",,
"USC00503165","2011-06-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","  150",",,7,0800","    0",",,7","    0",",,7,0800",,,"   61",",,7",,,,,"   83",",,7,0800",,
"USC00503165","2011-06-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   76",",,7,0800","    0",",,7","    0",",,7,0800","  139",",,7","   83",",,7",,,,,"  128",",,7,0800",,
"USC00503165","2011-06-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    0",",,7","    0",",,7,0800","  211",",,7","  100",",,7",,,,,"  200",",I,7,0800",,
"USC00503165","2011-06-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","    0",",,7","    0",",,7,0800","  189",",I,7","   89",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-06-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","   83",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-06-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  222",",,7","   83",",,7",,,,,"  178",",,7,0800",,
"USC00503165","2011-06-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  244",",,7","  106",",,7",,,,,"  178",",,7,0800",,
"USC00503165","2011-06-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  261",",,7","  133",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-06-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    8",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","  128",",,7",,,,,"  133",",,7,0800",,
"USC00503165","2011-06-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  222",",,7","  133",",,7",,,,,"  167",",,7,0800",,
"USC00503165","2011-06-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","  150",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-06-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   38",",,7,0800","    0",",,7","    0",",,7,0800","  200",",,7","  100",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-06-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  228",",,7","  122",",,7",,,,,"  189",",,7,0800",,
"USC00503165","2011-06-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  156",",,7",,,,,"  189",",,7,0800",,
"USC00503165","2011-06-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","  139",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-06-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   51",",,7,0800","    0",",,7","    0",",,7,0800","  228",",,7","  117",",,7",,,,,"  128",",,7,0800",,
"USC00503165","2011-06-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  239",",,7","   78",",,7",,,,,"  100",",,7,0800",,
"USC00503165","2011-06-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    8",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","   61",",,7",,,,,"   72",",,7,0800",,
"USC00503165","2011-07-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  183",",,7","   72",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   18",",,7,0800","    0",",,7",,,"  217",",,7","  111",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  239",",,7","  100",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","  254",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   89",",,7",,,,,"  100",",,7,0800",,
"USC00503165","2011-07-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","  100",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-07-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  117",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  261",",,7","  139",",,7",,,,,"  178",",,7,0800",,
"USC00503165","2011-07-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","  139",",,7",,,,,"  167",",,7,0800",,
"USC00503165","2011-07-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   20",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  117",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-07-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   38",",,7,0800","    0",",,7","    0",",,7,0800","  244",",,7","  111",",,7",,,,,"  150",",,7,0800",,
"USC00503165","2011-07-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  139",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","  139",",,7",,,,,"  167",",,7,0800",,
"USC00503165","2011-07-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","  122",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-07-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  200",",,7","   89",",,7",,,,,"  150",",,7,0800",,
"USC00503165","2011-07-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  222",",,7","  128",",,7",,,,,"  144",",,7,0800",,
"USC00503165","2011-07-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   23",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","  144",",,7",,,,,"  167",",,7,0800",,
"USC00503165","2011-07-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  300",",,7","  150",",,7",,,,,,,,
"USC00503165","2011-07-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","   89",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    3",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   83",",,7",,,,,"  133",",,7,0800",,
"USC00503165","2011-07-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  222",",,7","  111",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  244",",,7","  111",",,7",,,,,"  172",",,7,0800",,
"USC00503165","2011-07-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  106",",,7",,,,,"  183",",,7,0800",,
"USC00503165","2011-07-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","  117",",,7",,,,,"  156",",,7,0800",,
"USC00503165","2011-07-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  150",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   28",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","  122",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  239",",,7","  139",",,7",,,,,"  161",",,7,0800",,
"USC00503165","2011-07-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","  133",",,7",,,,,"  172",",,7,0800",,
"USC00503165","2011-07-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-07-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   20",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-07-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-07-31","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-08-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-08-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   41",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,
"USC00503165","2011-08-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  278",",,7","   61",",,7",,,,,"  128",",,7,0800",,
"USC00503165","2011-08-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","   61",",,7",,,,,"  133",",,7,0800",,
"USC00503165","2011-08-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","   56",",,7",,,,,"   78",",,7,0800",,
"USC00503165","2011-08-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","   78",",,7",,,,,"   83",",,7,0800",,
"USC00503165","2011-08-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   18",",,7,0800","    0",",,7","    0",",,7,0800","  100",",,7","   83",",,7",,,,,"   89",",,7,0800",,
"USC00503165","2011-08-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","   44",",,7",,,,,"   89",",,7,0800",,
"USC00503165","2011-08-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   39",",,7",,,,,"   89",",,7,0800",,
"USC00503165","2011-08-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800",,,,,,,,,,,,,,,,
"USC00503165","2011-08-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","   89",",,7",,,,,"  106",",,7,0800",,
"USC00503165","2011-08-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","  100",",,7",,,,,"  106",",,7,0800",,
"USC00503165","2011-08-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   48",",,7,0800","    0",",,7","    0",",,7,0800",,,"  100",",,7",,,,,"  100",",,7,0800",,
"USC00503165","2011-08-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   36",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   61",",,7",,,,,"  100",",,7,0800",,
"USC00503165","2011-08-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","   44",",,7",,,,,"   72",",,7,0800",,
"USC00503165","2011-08-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   39",",,7",,,,,"   61",",,7,0800",,
"USC00503165","2011-08-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  161",",,7","   17",",,7",,,,,"   61",",,7,0800",,
"USC00503165","2011-08-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","   33",",,7",,,,,"   67",",,7,0800",,
"USC00503165","2011-08-20","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   39",",,7",,,,,"   72",",,7,0800",,
"USC00503165","2011-08-21","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","  152",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   33",",,7",,,,,"   78",",,7,0800",,
"USC00503165","2011-08-22","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  183",",,7","   33",",,7",,,,,"   61",",,7,0800",,
"USC00503165","2011-08-23","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  156",",,7","   39",",,7",,,,,"   72",",,7,0800",,
"USC00503165","2011-08-24","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   39",",,7",,,,,"  106",",,7,0800",,
"USC00503165","2011-08-25","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   33",",,7",,,,,"   72",",,7,0800",,
"USC00503165","2011-08-26","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   39",",,7",,,,,"   67",",,7,0800",,
"USC00503165","2011-08-27","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","   39",",,7",,,,,"   72",",,7,0800",,
"USC00503165","2011-08-28","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,"   89",",,7,0800",,
"USC00503165","2011-08-29","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,"   61",",,7,0800",,
"USC00503165","2011-08-30","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,"   61",",,7,0800",,
"USC00503165","2011-08-31","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,"   67",",,7,0800",,
"USC00503165","2011-09-01","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   74",",,7,0800","    0",",,7","    0",",,7,0800","  206",",,7","   39",",,7",,,,,"   61",",,7,0800",,
"USC00503165","2011-09-02","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  206",",,7","   39",",,7",,,,,"   78",",,7,0800",,
"USC00503165","2011-09-03","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","   39",",,7",,,,,"   94",",,7,0800",,
"USC00503165","2011-09-04","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","    0",",,7","    0",",,7,0800","  178",",,7","   28",",,7",,,,,"   33",",,7,0800",,
"USC00503165","2011-09-05","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  150",",,7","   33",",,7",,,,,"   56",",,7,0800",,
"USC00503165","2011-09-06","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","   39",",,7",,,,,"   67",",,7,0800",,
"USC00503165","2011-09-07","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   51",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","   39",",,7",,,,,"   61",",,7,0800",,
"USC00503165","2011-09-08","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","   39",",,7",,,,,"   44",",,7,0800",,
"USC00503165","2011-09-09","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","    6",",,7",,,,,"   61",",,7,0800",,
"USC00503165","2011-09-10","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","    0",",,7","    0",",,7,0800","  122",",,7","   50",",,7",,,,,"   50",",,7,0800",,
"USC00503165","2011-09-11","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   13",",,7,0800","    0",",,7","    0",",,7,0800","  100",",,7","   50",",,7",,,,,"   67",",,7,0800",,
"USC00503165","2011-09-12","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  122",",,7","   17",",,7",,,,,"   28",",,7,0800",,
"USC00503165","2011-09-13","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","   17",",,7",,,,,"   56",",,7,0800",,
"USC00503165","2011-09-14","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","    6",",,7",,,,,"   22",",,7,0800",,
"USC00503165","2011-09-15","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","    6",",,7",,,,,"   78",",,7,0800",,
"USC00503165","2011-09-16","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","   10",",,7,0800","    0",",,7","    0",",,7,0800","  128",",,7","   28",",,7",,,,,"   44",",,7,0800",,
"USC00503165","2011-09-17","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","   39",",,7",,,,,"   39",",,7,0800",,
"USC00503165","2011-09-18","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","    6",",,7",,,,,"   44",",,7,0800",,
"USC00503165","2011-09-19","66.56639","-145.26556","133.5","FORT YUKON NUMBER 2, AK US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  167",",,7","    6",",,7",,,,,"   17",",,7,0800",,
