"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00214692","2009-10-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  109",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00214692","2009-10-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  544",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00214692","2009-10-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,"   33",",,0",,,,,,,,,,,,,,,,
"USC00214692","2009-10-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  249",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   20",",,0,0700","   25",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,0,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,,,,,"   61",",,0","   76",",,0",,,,,,,,,,,,,,
"USC00214692","2009-10-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,,,,,"  142",",,0",,,,,,,,,,,,,,,,
"USC00214692","2009-10-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  130",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,"  135",",,0",,,,,,,,,,,,,,,,
"USC00214692","2009-10-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0","T,,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-10-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  155",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   33",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","    0","P,,0,",,,"   30",",,0",,,,,,,,,,,,,,,,
"USC00214692","2009-11-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   10",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  127",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   28",",,0,0700","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,0,0700",,,"    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-11-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,0,0700","    0","T,,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,"   76",",,0,",,,"   56",",,0",,,,,,,,,,,,,,,,
"USC00214692","2009-12-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   51",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   28",",,0,0700","   38",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   76",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","   51",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   28",",,0,0700","   48",",,0,","  102",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,0,0700","    5",",,0,","  102",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   15",",,0,0700","   23",",,0,","  127",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  127",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   97",",,0,0700","  175",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  114",",,0,0700","  140",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   94",",,0,0700","   38",",,0,","  330",",,0,",,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,
"USC00214692","2009-12-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,"  305",",,0,",,,"   30",",,0",,,,,,,,,,,,,,,,
"USC00214692","2009-12-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2009-12-31","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    8",",,0,0700",,,"  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   23",",,0,0700","    0","T,,0,","  229",",,0,",,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00214692","2010-01-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   25",",,0,0700","    0","T,,0,","  203",",,0,",,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00214692","2010-01-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","  130",",,0,0700","    0","T,,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,"  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    3",",,0,0700",,,"  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-29","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-30","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-01-31","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   15",",,0,0700","   53",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,"  432",",,0,",,,"  173",",,0",,,,,,,,,,,,,,,,
"USC00214692","2010-02-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,,,"  406",",,0,",,,"    8",",,0",,,,,,,,,,,,,,,,
"USC00214692","2010-02-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  406",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  406",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-24","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0","T,,0,0700","    0","T,,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-25","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-26","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-27","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-02-28","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  381",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-01","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  356",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-02","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  356",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-03","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  356",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-04","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  330",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-05","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  305",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-06","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  305",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-07","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0","T,,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-08","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","  279",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-09","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0","T,,0,0700","    0",",,0,","  254",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-10","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   97",",,0,0700","    0",",,0,","  229",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-11","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","   71",",,0,0700","    0",",,0,","  152",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-12","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-13","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US",,,"    0",",,0,","   51",",,0,",,,"  142",",,0",,,,,,,,,,,,,,,,
"USC00214692","2010-03-14","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0","T,,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-15","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-16","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0","T,,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-17","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-18","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-19","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-20","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-21","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-22","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00214692","2010-03-23","44.8593","-94.0503","300.2","LESTER PRAIRIE 2 S, MN US","    0",",,0,0700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,
