"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00506144","1975-01-02","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -333",",,0"," -433",",,0",,,,
"USC00506144","1975-01-03","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -333",",,0"," -394",",,0",,,,
"USC00506144","1975-01-04","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -289",",,0"," -350",",,0",,,,
"USC00506144","1975-01-05","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -300",",,0"," -350",",,0",,,,
"USC00506144","1975-01-06","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -211",",,0"," -339",",,0",,,,
"USC00506144","1975-01-07","68.63333","-149.56667","747.1","TOOLIK, AK US","    8",",,0","   13",",,0",,," -239",",,0"," -283",",,0",,,,
"USC00506144","1975-01-08","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    8",",,0",,," -256",",,0"," -283",",,0",,,,
"USC00506144","1975-01-09","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    8",",,0",,," -206",",,0"," -272",",,0",,,,
"USC00506144","1975-01-10","68.63333","-149.56667","747.1","TOOLIK, AK US","    5",",,0","   13",",,0",,," -228",",,0"," -322",",,0",,,,
"USC00506144","1975-01-11","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -306",",,0"," -433",",,0",,,,
"USC00506144","1975-01-12","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -311",",,0"," -472",",,0",,,,
"USC00506144","1975-01-13","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -428",",,0"," -467",",,0",,,,
"USC00506144","1975-01-14","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -350",",,0"," -422",",,0",,,,
"USC00506144","1975-01-15","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -344",",,0"," -383",",,0",,,,
"USC00506144","1975-01-16","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -311",",,0"," -378",",,0",,,,
"USC00506144","1975-01-17","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -161",",,0"," -311",",,0",,,,
"USC00506144","1975-01-18","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,,"  -83",",,0"," -256",",,0",,,,
"USC00506144","1975-01-19","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,,"  -50",",,0"," -294",",,0",,,,
"USC00506144","1975-01-20","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,," -256",",,0"," -294",",,0",,,,
"USC00506144","1975-01-21","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,," -122",",,0"," -256",",,0",,,,
"USC00506144","1975-01-22","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,,"  -72",",,0"," -122",",,0",,,,
"USC00506144","1975-01-23","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,,"  -72",",,0"," -128",",,0",,,,
"USC00506144","1975-01-24","68.63333","-149.56667","747.1","TOOLIK, AK US","    8",",,0","    8",",,0",,,"  -83",",,0"," -172",",,0",,,,
"USC00506144","1975-01-25","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    3",",,0",,,"  -44",",,0"," -167",",,0",,,,
"USC00506144","1975-01-26","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    3",",,0",,,"  -39",",,0","  -89",",,0",,,,
"USC00506144","1975-01-27","68.63333","-149.56667","747.1","TOOLIK, AK US","   13",",,0","   13",",,0",,,"  -89",",,0"," -156",",,0",,,,
"USC00506144","1975-01-28","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0",,,"  -67",",,0"," -133",",,0",,,,
"USC00506144","1975-01-29","68.63333","-149.56667","747.1","TOOLIK, AK US","  132",",,0","  132",",,0",,," -133",",,0"," -217",",,0",,,,
"USC00506144","1975-01-30","68.63333","-149.56667","747.1","TOOLIK, AK US","    5",",,0","    5",",,0",,," -211",",,0"," -267",",,0",,,,
"USC00506144","1975-01-31","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","    0",",G,0"," -117",",,0"," -267",",,0",,,,
"USC00506144","1975-02-01","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,,,,,,,,,
"USC00506144","1975-02-02","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  406",",,0","  -61",",,0","  -94",",,0","  -78",",,0",,
"USC00506144","1975-02-03","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  406",",,0","  -44",",,0"," -122",",,0"," -122",",,0",,
"USC00506144","1975-02-04","68.63333","-149.56667","747.1","TOOLIK, AK US","   13",",,0","   13",",,0","  432",",,0","  -94",",,0"," -133",",,0"," -111",",,0",,
"USC00506144","1975-02-05","68.63333","-149.56667","747.1","TOOLIK, AK US","   28",",,0","   28",",,0","  457",",,0","  -28",",,0"," -117",",,0","  -89",",,0",,
"USC00506144","1975-02-06","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0","  -50",",,0"," -128",",,0"," -100",",,0",,
"USC00506144","1975-02-07","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    5",",,0","  457",",,0","  -72",",,0"," -156",",,0"," -144",",,0",,
"USC00506144","1975-02-08","68.63333","-149.56667","747.1","TOOLIK, AK US","   10",",,0","   10",",,0","  457",",,0"," -133",",,0"," -261",",,0"," -261",",,0",,
"USC00506144","1975-02-09","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    3",",,0","  457",",,0"," -261",",,0"," -322",",,0"," -317",",,0",,
"USC00506144","1975-02-10","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -289",",,0"," -339",",,0"," -339",",,0",,
"USC00506144","1975-02-11","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -311",",,0"," -367",",,0"," -367",",,0",,
"USC00506144","1975-02-12","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -294",",,0"," -400",",,0"," -400",",,0",,
"USC00506144","1975-02-13","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -389",",,0"," -456",",,0"," -456",",,0",,
"USC00506144","1975-02-14","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -411",",,0"," -467",",,0"," -456",",I,0",,
"USC00506144","1975-02-15","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  457",",,0"," -372",",,0"," -444",",I,0"," -372",",,0",,
"USC00506144","1975-02-16","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -367",",,0"," -406",",,0"," -372",",,0",,
"USC00506144","1975-02-17","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  457",",,0"," -367",",,0"," -394",",,0"," -389",",,0",,
"USC00506144","1975-02-18","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  457",",,0"," -356",",,0"," -400",",,0"," -356",",,0",,
"USC00506144","1975-02-19","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    5",",,0","  483",",,0"," -322",",,0"," -356",",,0"," -322",",,0",,
"USC00506144","1975-02-20","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  483",",,0"," -206",",,0"," -350",",,0"," -206",",,0",,
"USC00506144","1975-02-21","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  483",",,0"," -183",",,0"," -294",",,0"," -294",",,0",,
"USC00506144","1975-02-22","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  483",",,0"," -211",",,0"," -322",",,0"," -211",",,0",,
"USC00506144","1975-02-23","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  279",",,0"," -133",",,0"," -211",",,0"," -167",",,0",,
"USC00506144","1975-02-24","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0"," -111",",,0"," -200",",,0"," -183",",,0",,
"USC00506144","1975-02-25","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0"," -117",",,0"," -228",",,0"," -211",",,0",,
"USC00506144","1975-02-26","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  229",",,0"," -183",",,0"," -272",",,0"," -261",",,0",,
"USC00506144","1975-02-27","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  229",",,0","  -61",",,0"," -261",",,0","  -78",",,0",,
"USC00506144","1975-02-28","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0","  -50",",,0"," -111",",,0","  -94",",,0",,
"USC00506144","1975-03-01","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0","  -39",",,0"," -117",",,0","  -94",",,0",,
"USC00506144","1975-03-02","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0","  -61",",,0"," -144",",,0"," -144",",,0",,
"USC00506144","1975-03-03","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0","  -39",",,0"," -172",",,0","  -89",",,0",,
"USC00506144","1975-03-04","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  229",",,0","  -44",",,0"," -122",",,0"," -117",",,0",,
"USC00506144","1975-03-05","68.63333","-149.56667","747.1","TOOLIK, AK US","   15",",,0","   51",",,0","  279",",,0","  -89",",,0"," -172",",,0"," -172",",,0",,
"USC00506144","1975-03-06","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -111",",,0"," -178",",,0"," -122",",,0",,
"USC00506144","1975-03-07","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -61",",,0"," -150",",,0"," -100",",,0",,
"USC00506144","1975-03-08","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -50",",,0"," -111",",I,0"," -122",",I,0",,
"USC00506144","1975-03-09","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -11",",,0"," -122",",,0"," -100",",,0",,
"USC00506144","1975-03-10","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -11",",,0"," -106",",,0"," -100",",,0",,
"USC00506144","1975-03-11","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -61",",,0"," -122",",,0","  -94",",,0",,
"USC00506144","1975-03-12","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -44",",,0"," -150",",,0"," -133",",,0",,
"USC00506144","1975-03-13","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -94",",,0"," -161",",,0"," -111",",,0",,
"USC00506144","1975-03-14","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  279",",,0","  -94",",,0"," -156",",,0"," -156",",,0",,
"USC00506144","1975-03-15","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  279",",,0"," -150",",,0"," -211",",,0"," -200",",,0",,
"USC00506144","1975-03-16","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -156",",,0"," -217",",,0"," -217",",,0",,
"USC00506144","1975-03-17","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -167",",,0"," -239",",,0"," -206",",,0",,
"USC00506144","1975-03-18","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -178",",,0"," -267",",,0"," -267",",,0",,
"USC00506144","1975-03-19","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  279",",,0"," -222",",,0"," -322",",,0"," -322",",,0",,
"USC00506144","1975-03-20","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -289",",,0"," -339",",,0"," -339",",,0",,
"USC00506144","1975-03-21","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  279",",,0"," -283",",,0"," -350",",,0"," -317",",,0",,
"USC00506144","1975-03-22","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -272",",,0"," -333",",,0"," -333",",,0",,
"USC00506144","1975-03-23","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -306",",,0"," -356",",,0"," -356",",,0",,
"USC00506144","1975-03-24","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -194",",,0"," -367",",,0"," -194",",,0",,
"USC00506144","1975-03-25","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0"," -133",",,0"," -239",",,0"," -189",",,0",,
"USC00506144","1975-03-26","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  279",",,0","  -89",",,0"," -206",",,0","  -94",",,0",,
"USC00506144","1975-03-27","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0","  -56",",,0"," -117",",,0"," -106",",,0",,
"USC00506144","1975-03-28","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0","  -28",",,0"," -139",",,0"," -139",",,0",,
"USC00506144","1975-03-29","68.63333","-149.56667","747.1","TOOLIK, AK US","    8",",,0","    8",",,0","  178",",,0","  -39",",,0"," -139",",,0"," -111",",,0",,
"USC00506144","1975-03-30","68.63333","-149.56667","747.1","TOOLIK, AK US","    5",",,0","   25",",,0","  203",",,0","  -72",",,0"," -139",",,0"," -139",",,0",,
"USC00506144","1975-03-31","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0",",,0","  203",",,0","  -89",",,0"," -211",",,0"," -211",",,0",,
"USC00506144","1975-04-01","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  203",",,0"," -194",",,0"," -267",",,0"," -267",",I,0",,
"USC00506144","1975-04-02","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  203",",,0"," -172",",,0"," -256",",I,0"," -239",",,0",,
"USC00506144","1975-04-03","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  203",",,0"," -128",",,0"," -256",",,0"," -183",",,0",,
"USC00506144","1975-04-04","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  203",",,0","  -94",",,0"," -244",",,0"," -222",",,0",,
"USC00506144","1975-04-05","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  203",",,0"," -150",",,0"," -300",",,0"," -300",",,0",,
"USC00506144","1975-04-06","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0"," -222",",,0"," -317",",,0"," -311",",I,0",,
"USC00506144","1975-04-07","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0"," -144",",,0"," -300",",I,0"," -267",",,0",,
"USC00506144","1975-04-08","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0"," -206",",,0"," -294",",,0",,,,
"USC00506144","1975-04-09","68.63333","-149.56667","747.1","TOOLIK, AK US","   10",",,0","    3",",,0","  178",",,0"," -200",",,0"," -289",",,0"," -267",",,0",,
"USC00506144","1975-04-10","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0"," -200",",,0"," -317",",,0"," -272",",,0",,
"USC00506144","1975-04-11","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0","  -39",",,0"," -272",",,0","  -94",",,0",,
"USC00506144","1975-04-12","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0"," -100",",,0"," -222",",,0"," -111",",,0",,
"USC00506144","1975-04-13","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0","  -33",",,0"," -122",",,0","  -44",",,0",,
"USC00506144","1975-04-14","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0","   -6",",,0"," -161",",,0"," -161",",,0",,
"USC00506144","1975-04-15","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  178",",,0"," -161",",,0"," -211",",,0"," -172",",,0",,
"USC00506144","1975-04-16","68.63333","-149.56667","747.1","TOOLIK, AK US","    3",",,0","    3",",,0","  178",",,0","  -78",",,0"," -189",",,0"," -167",",,0",,
"USC00506144","1975-04-17","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  178",",,0"," -139",",,0"," -217",",,0"," -194",",,0",,
"USC00506144","1975-04-18","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","  152",",,0"," -128",",,0"," -200",",,0"," -178",",,0",,
"USC00506144","1975-04-19","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  152",",,0","  -67",",,0"," -206",",,0","  -94",",,0",,
"USC00506144","1975-04-20","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  152",",,0","  -11",",,0"," -122",",,0","  -89",",,0",,
"USC00506144","1975-04-21","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  127",",,0","  -11",",,0"," -144",",,0"," -144",",,0",,
"USC00506144","1975-04-22","68.63333","-149.56667","747.1","TOOLIK, AK US","   20",",,0","   20",",,0","  152",",,0","  -44",",,0"," -144",",,0"," -106",",,0",,
"USC00506144","1975-04-23","68.63333","-149.56667","747.1","TOOLIK, AK US","   23",",,0","   23",",,0","  178",",,0","  -94",",,0"," -183",",,0"," -183",",,0",,
"USC00506144","1975-04-24","68.63333","-149.56667","747.1","TOOLIK, AK US","    5",",,0","    5",",,0","  178",",,0","  -78",",,0"," -211",",,0"," -106",",,0",,
"USC00506144","1975-04-25","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  178",",,0","  -33",",,0"," -128",",,0","  -61",",,0",,
"USC00506144","1975-04-26","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  152",",,0","    0",",,0","  -72",",,0","  -61",",,0",,
"USC00506144","1975-04-27","68.63333","-149.56667","747.1","TOOLIK, AK US","   20",",,0","   20",",,0","  178",",,0","  -22",",,0"," -117",",,0","  -78",",,0",,
"USC00506144","1975-04-28","68.63333","-149.56667","747.1","TOOLIK, AK US","    5",",,0","    5",",,0","  178",",,0","    0",",,0"," -111",",,0","  -83",",,0",,
"USC00506144","1975-04-29","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  152",",,0","  -11",",,0"," -122",",,0","  -61",",,0",,
"USC00506144","1975-04-30","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  127",",,0","   11",",,0","  -83",",,0","  -33",",,0",,
"USC00506144","1975-05-01","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  127",",,0","   22",",,0"," -133",",,0"," -133",",,0",,
"USC00506144","1975-05-02","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","  102",",,0","   17",",,0"," -144",",,0","    6",",,0",,
"USC00506144","1975-05-03","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   76",",,0","   67",",,0","  -11",",,0","   28",",,0",,
"USC00506144","1975-05-04","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   51",",,0","   33",",,0","  -72",",,0","  -17",",,0",,
"USC00506144","1975-05-05","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   51",",,0","   44",",,0","  -39",",,0","  -39",",,0",,
"USC00506144","1975-05-06","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   25",",,0","    6",",,0","  -61",",,0","  -56",",,0",,
"USC00506144","1975-05-07","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   25",",,0","    6",",,0","  -61",",,0","  -56",",,0",,
"USC00506144","1975-05-08","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   25",",,0","   33",",,0","  -67",",,0","  -33",",,0",,
"USC00506144","1975-05-09","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   25",",,0","   61",",,0","  -28",",,0","  -22",",,0",,
"USC00506144","1975-05-10","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","   25",",,0","   78",",,0","  -50",",,0","  -44",",,0",,
"USC00506144","1975-05-11","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","   25",",,0","    0",",,0","  -56",",,0","  -50",",,0",,
"USC00506144","1975-05-12","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","    0","T,,0","  -22",",,0","  -72",",,0","  -72",",,0",,
"USC00506144","1975-05-13","68.63333","-149.56667","747.1","TOOLIK, AK US","    0","T,,0","    0","T,,0","    0","T,,0","  -50",",,0","  -94",",,0","  -94",",,0",,
"USC00506144","1975-05-14","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0","    0","T,,0","   67",",,0"," -100",",,0","  -28",",,0",,
"USC00506144","1975-05-15","68.63333","-149.56667","747.1","TOOLIK, AK US","    0",",,0","    0",",,0",,,"   67",",,0","  -39",",,0",,,,
