"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00145180","1922-09-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-12","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-15","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1922-09-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-22","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-26","38.15","-97.85","452.3","MEDORA, KS US","   79",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-27","38.15","-97.85","452.3","MEDORA, KS US","   76",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-09-30","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-01","38.15","-97.85","452.3","MEDORA, KS US","   15",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-02","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-03","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-04","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-07","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-10","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-12","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-14","38.15","-97.85","452.3","MEDORA, KS US","  122",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-15","38.15","-97.85","452.3","MEDORA, KS US","   13",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-22","38.15","-97.85","452.3","MEDORA, KS US","   48",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-27","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-30","38.15","-97.85","452.3","MEDORA, KS US","   46",",,6",,,,,,,,,,,,,,
"USC00145180","1922-10-31","38.15","-97.85","452.3","MEDORA, KS US","  185",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-01","38.15","-97.85","452.3","MEDORA, KS US","  246",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-02","38.15","-97.85","452.3","MEDORA, KS US","  124",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-03","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-04","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-05","38.15","-97.85","452.3","MEDORA, KS US","  216",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-07","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-10","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-12","38.15","-97.85","452.3","MEDORA, KS US","  660",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-13","38.15","-97.85","452.3","MEDORA, KS US","   13",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-15","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-18","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1922-11-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-22","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-27","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-11-30","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1922-12-01","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-02","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-03","38.15","-97.85","452.3","MEDORA, KS US","    0","P,,6",,,,,,,,,,,,,,
"USC00145180","1922-12-04","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-07","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1922-12-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-10","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-12","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-15","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-22","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-27","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1922-12-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-30","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1922-12-31","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-01","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-02","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-03","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-04","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-07","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-10","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-12","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-15","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,"    1",",,6",,,,,,,,
"USC00145180","1923-01-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-22","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-27","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-30","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-01-31","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-01","38.15","-97.85","452.3","MEDORA, KS US","    5",",,6",,,,,"    1",",,6",,,,,,,,
"USC00145180","1923-02-02","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-03","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-04","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-07","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-10","38.15","-97.85","452.3","MEDORA, KS US","    5",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-12","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-15","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-20","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1923-02-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-22","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-25","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1923-02-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-27","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-02-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-01","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-02","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-03","38.15","-97.85","452.3","MEDORA, KS US","    0","T,,6",,,,,,,,,,,,,,
"USC00145180","1923-03-04","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-07","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-10","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-12","38.15","-97.85","452.3","MEDORA, KS US","  244",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-15","38.15","-97.85","452.3","MEDORA, KS US","  152",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-16","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-17","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6","    8",",,6",,,,,,,,,,,,
"USC00145180","1923-03-19","38.15","-97.85","452.3","MEDORA, KS US","   15",",,6","    8",",,6",,,,,,,,,,,,
"USC00145180","1923-03-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-21","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-22","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-23","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-27","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-28","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-30","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-03-31","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-01","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-02","38.15","-97.85","452.3","MEDORA, KS US","   74",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-03","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-04","38.15","-97.85","452.3","MEDORA, KS US","   38",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-06","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-07","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-08","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-09","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-10","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-11","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-12","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-13","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-14","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-15","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-16","38.15","-97.85","452.3","MEDORA, KS US","   56",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-17","38.15","-97.85","452.3","MEDORA, KS US","   18",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-18","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-19","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-20","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-21","38.15","-97.85","452.3","MEDORA, KS US","  191",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-22","38.15","-97.85","452.3","MEDORA, KS US","   15",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-23","38.15","-97.85","452.3","MEDORA, KS US","    5",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-24","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-25","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-26","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-27","38.15","-97.85","452.3","MEDORA, KS US","  102",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-28","38.15","-97.85","452.3","MEDORA, KS US","  147",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-29","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-04-30","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-05-01","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-05-02","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-05-03","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
"USC00145180","1923-05-04","38.15","-97.85","452.3","MEDORA, KS US","  648",",,6",,,,,,,,,,,,,,
"USC00145180","1923-05-05","38.15","-97.85","452.3","MEDORA, KS US","    0",",,6",,,,,,,,,,,,,,
