"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00263101","1908-07-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  356",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  372",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    5",",,6,","    0",",,6",,,"  322",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  350",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  344",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  367",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  322",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  300",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  378",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  383",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   46",",,6,","    0",",,6",,,"  378",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  372",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   10",",,6,","    0",",,6",,,"  372",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  367",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  350",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  378",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  378",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  406",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  378",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  367",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  372",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-07-31","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  356",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  378",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  383",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  367",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  378",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  406",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  372",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  361",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  367",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  356",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  350",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  333",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  372",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  350",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","  114",",,6,","    0",",,6",,,"  367",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  283",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  311",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  261",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  239",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  256",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  294",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  317",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  300",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  322",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  317",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  267",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  283",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  294",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  306",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  317",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  294",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1908-08-31","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  267",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  211",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  222",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  228",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  228",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  217",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  211",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  228",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  211",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  189",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  122",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  100",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  156",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  139",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  206",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  200",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  211",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  217",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  211",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  228",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  156",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  156",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  161",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  233",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  211",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","T,,6,",,,,,"  239",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  206",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  178",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  172",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-05-31","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,",,,,,"  239",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  150",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  144",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,,,"  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  150",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,,,"  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  144",",,6"," -106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  150",",,6"," -122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","  203",",,6,","  203",",,6",,,"  156",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,,,"  -94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-10","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  156",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-11","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  122",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-12","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  111",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-13","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  144",",,6"," -100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-14","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  100",",,6","  -72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-15","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  122",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-16","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  133",",,6"," -106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-17","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  106",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-18","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  122",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-19","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   17",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-20","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   61",",,6","  -89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-21","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   44",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-22","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  122",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-23","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","   64",",,6,","   64",",,6",,,"  122",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-24","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  100",",,6"," -100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-25","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   61",",,6"," -100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-26","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   72",",,6"," -150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-27","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   72",",,6"," -122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-28","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  122",",,6"," -122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-29","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  139",",,6"," -106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-11-30","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  100",",,6"," -150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-01","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  100",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-02","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   44",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-03","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  -11",",,6"," -128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-04","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   83",",,6"," -150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-05","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"  -11",",,6"," -233",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-06","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   44",",,6"," -150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-07","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   72",",,6"," -172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-08","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   17",",,6"," -128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00263101","1909-12-09","38.66833","-114.63611","1834.9","GEYSER RANCH, NV US","    0","P,,6,","    0",",,6",,,"   17",",,6"," -100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
