"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00167822","1942-01-22","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-23","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-24","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-25","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-26","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  104",",,6",,,,
"USC00167822","1942-01-27","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-28","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-29","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-01-30","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  102",",,6",,,,
"USC00167822","1942-01-31","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-01","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-02","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-03","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-04","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-05","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-02-06","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-07","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-08","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-02-09","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   20",",,6",,,,
"USC00167822","1942-02-10","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  305",",,6",,,,
"USC00167822","1942-02-11","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-12","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-13","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-14","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  277",",,6",,,,
"USC00167822","1942-02-15","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  173",",,6",,,,
"USC00167822","1942-02-16","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  165",",,6",,,,
"USC00167822","1942-02-17","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-18","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-19","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   30",",,6",,,,
"USC00167822","1942-02-20","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-21","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-22","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   33",",,6",,,,
"USC00167822","1942-02-23","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  239",",,6",,,,
"USC00167822","1942-02-24","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-25","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-26","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-27","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-02-28","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-03-01","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  218",",,6",,,,
"USC00167822","1942-03-02","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-03-03","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-04","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  180",",,6",,,,
"USC00167822","1942-03-05","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   84",",,6",,,,
"USC00167822","1942-03-06","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-07","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-08","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   51",",,6",,,,
"USC00167822","1942-03-09","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-10","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-11","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-12","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  229",",,6",,,,
"USC00167822","1942-03-13","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   43",",,6",,,,
"USC00167822","1942-03-14","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-15","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-16","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-03-17","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-18","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-19","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-20","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  218",",,6",,,,
"USC00167822","1942-03-21","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-22","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-23","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-24","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-25","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  381",",,6",,,,
"USC00167822","1942-03-26","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   38",",,6",,,,
"USC00167822","1942-03-27","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-28","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-29","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-03-30","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-03-31","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-01","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-02","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-03","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-04","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-05","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-06","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-07","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","P,,6",,,,
"USC00167822","1942-04-08","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   61",",,6",,,,
"USC00167822","1942-04-09","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  460",",,6",,,,
"USC00167822","1942-04-10","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-11","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-12","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-13","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-14","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-15","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-16","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-04-17","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  292",",,6",,,,
"USC00167822","1942-04-18","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   30",",,6",,,,
"USC00167822","1942-04-19","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-20","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-21","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   23",",,6",,,,
"USC00167822","1942-04-22","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-23","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-24","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-25","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-04-26","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  109",",,6",,,,
"USC00167822","1942-04-27","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-28","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-29","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-04-30","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-01","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-02","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-03","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-04","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   61",",,6",,,,
"USC00167822","1942-05-05","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-06","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-07","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-08","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-09","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-10","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-11","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-05-12","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  127",",,6",,,,
"USC00167822","1942-05-13","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   76",",,6",,,,
"USC00167822","1942-05-14","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  508",",,6",,,,
"USC00167822","1942-05-15","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-16","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-17","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-18","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-19","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-20","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-21","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-22","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-23","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-24","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-25","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-26","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-27","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-28","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-29","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-05-30","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-05-31","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-06-01","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-06-02","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-06-03","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-06-04","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   41",",,6",,,,
"USC00167822","1942-06-05","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   74",",,6",,,,
"USC00167822","1942-06-06","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   51",",,6",,,,
"USC00167822","1942-06-07","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-08","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  216",",,6",,,,
"USC00167822","1942-06-09","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   48",",,6",,,,
"USC00167822","1942-06-10","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  188",",,6",,,,
"USC00167822","1942-06-11","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-06-12","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-13","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-14","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-15","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-16","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-17","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-18","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-19","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-20","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-06-21","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  358",",,6",,,,
"USC00167822","1942-06-22","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   61",",,6",,,,
"USC00167822","1942-06-23","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-24","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-25","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-26","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-27","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-06-28","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   76",",,6",,,,
"USC00167822","1942-06-29","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  157",",,6",,,,
"USC00167822","1942-06-30","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","P,,6",,,,
"USC00167822","1942-07-01","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","   58",",,6",,,,
"USC00167822","1942-07-02","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  254",",,6",,,,
"USC00167822","1942-07-03","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-07-04","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  460",",,6",,,,
"USC00167822","1942-07-05","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-07-06","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0","T,,6",,,,
"USC00167822","1942-07-07","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-08","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-09","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-10","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-11","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-12","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-13","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  295",",,6",,,,
"USC00167822","1942-07-14","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","    0",",,6",,,,
"USC00167822","1942-07-15","30.983333","-90.983333",,"RICHLAND HILL NEAR SOIL CONSERVATION SERVICE NUMBER 4, LA US","  114",",,6",,,,
