"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00501926","1987-07-04","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  194",",,0","  106",",,0",,,,,,,,,"  178",",,0,2000",,,,,,,,
"USC00501926","1987-07-05","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  178",",,0","  100",",,0",,,,,,,,,"  139",",,0,2000",,,,,,,,
"USC00501926","1987-07-06","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    5",",,0,2000","    0","P,,0,","    0","P,,0,","  144",",,0","   94",",,0",,,,,,,,,"   94",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-07","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   23",",,0,2000","    0","P,,0,","    0","P,,0,","  167",",,0","   83",",,0",,,,,,,,,"  156",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-08","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   10",",,0,2000","    0","P,,0,","    0","P,,0,","  156",",,0","  100",",,0",,,,,,,,,"  139",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-09","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  189",",,0","   78",",,0",,,,,,,,,"  172",",,0,2000",,,,,,,,
"USC00501926","1987-07-10","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,",,,"   94",",,0",,,,,,,,,,,,,,,,,,
"USC00501926","1987-07-11","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   10",",,0,2000","    0","P,,0,","    0","P,,0,","  122",",,0","   72",",,0",,,,,,,,,"  122",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-12","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  168",",,0,2000","    0","P,,0,","    0","P,,0,","  128",",,0","   94",",,0",,,,,,,,,"  100",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-13","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    8",",,0,2000","    0","P,,0,","    0","P,,0,","  133",",,0","   72",",,0",,,,,,,,,"  133",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-14","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    5",",,0,2000","    0","P,,0,","    0","P,,0,","  167",",,0","   89",",,0",,,,,,,,,"  133",",,0,2000",,,,,,,,
"USC00501926","1987-07-15","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  161",",,0","   94",",,0",,,,,,,,,"  156",",,0,2000",,,,,,,,
"USC00501926","1987-07-16","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   33",",,0,2000","    0","P,,0,","    0","P,,0,","  156",",,0","   94",",,0",,,,,,,,,"  100",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-17","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   30",",,0,2000","    0","P,,0,","    0","P,,0,","  156",",,0","   94",",,0",,,,,,,,,"  139",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-18","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   66",",,0,2000","    0","P,,0,","    0","P,,0,","  156",",,0","   94",",,0",,,,,,,,,"  139",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-19","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   18",",,0,2000","    0","P,,0,","    0","P,,0,","  178",",,0","  100",",,0",,,,,,,,,"  178",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-20","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  170",",,0,2000","    0","P,,0,","    0","P,,0,","  178",",,0","  117",",,0",,,,,,,,,"  128",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-21","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  112",",,0,2000","    0","P,,0,","    0","P,,0,","  172",",,0","  100",",,0",,,,,,,,,"  156",",,0,2000",,,,,,,,
"USC00501926","1987-07-22","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   43",",,0,2000","    0","P,,0,","    0","P,,0,","  156",",,0","   94",",,0",,,,,,,,,"  111",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-23","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   36",",,0,2000","    0","P,,0,","    0","P,,0,","  172",",,0","   94",",,0",,,,,,,,,"  150",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-24","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  194",",,0","   94",",,0",,,,,,,,,"  161",",,0,2000",,,,,,,,
"USC00501926","1987-07-25","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  130",",,0,2000","    0","P,,0,","    0","P,,0,","  200",",,0","   61",",,0",,,,,,,,,"  172",",,0,2000",,,,,,,,
"USC00501926","1987-07-26","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  250",",,0","   83",",,0",,,,,,,,,"  222",",,0,2000",,,,,,,,
"USC00501926","1987-07-27","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  300",",,0","  100",",,0",,,,,,,,,"  256",",,0,2000",,,,,,,,
"USC00501926","1987-07-28","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  278",",,0","  122",",,0",,,,,,,,,"  239",",I,0,2000",,,,,,,,
"USC00501926","1987-07-29","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0","P,,0,","    0","P,,0,","  211",",I,0","  128",",,0",,,,,,,,,"  189",",,0,2000",,,,,,,,
"USC00501926","1987-07-30","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  495",",,0,2000","    0","P,,0,","    0","P,,0,","  189",",,0","   94",",,0",,,,,,,,,"   94",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-07-31","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  241",",,0,2000",,,,,"  133",",,0","   83",",,0",,,,,,,,,"  133",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-01","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  183",",,0,2000","    0","P,,0,","    0",",,0,","  161",",,0","   94",",,0",,,,,,,,,"  161",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-02","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  161",",,0","  100",",,0",,,,,,,,,"  156",",,0,2000",,,,,,,,
"USC00501926","1987-08-03","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  172",",,0","  100",",,0",,,,,,,,,"  139",",,0,2000",,,,,,,,
"USC00501926","1987-08-04","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0","P,,0,","    0","P,,0,","  156",",,0","   83",",,0",,,,,,,,,"  122",",,0,2000",,,,,,,,
"USC00501926","1987-08-05","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  127",",,0,2000","    0","P,,0,","    0","P,,0,","  122",",,0","   89",",,0",,,,,,,,,"  111",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-06","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  185",",,0,2000","    0","P,,0,","    0","P,,0,","  111",",,0","   94",",,0",,,,,,,,,"   94",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-07","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  208",",,0,2000","    0","P,,0,","    0","P,,0,","  106",",,0","   83",",,0",,,,,,,,,"  100",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-08","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   23",",,0,2000","    0","P,,0,","    0","P,,0,","  122",",,0","   89",",,0",,,,,,,,,"  117",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-09","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  200",",,0","   44",",,0",,,,,,,,,"  183",",,0,2000",,,,,,,,
"USC00501926","1987-08-10","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  211",",,0","   89",",,0",,,,,,,,,"  200",",,0,2000",,,,,,,,
"USC00501926","1987-08-11","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0","P,,0,","    0","P,,0,","  217",",,0","  106",",,0",,,,,,,,,"  167",",,0,2000",,,,,,,,
"USC00501926","1987-08-12","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   10",",,0,2000","    0","P,,0,","    0","P,,0,","  178",",,0","  106",",,0",,,,,,,,,"  161",",,0,2000",,,,,,,,
"USC00501926","1987-08-13","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0","P,,0,","    0","P,,0,","  161",",,0","  106",",,0",,,,,,,,,"  133",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-14","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  414",",,0,2000","    0","P,,0,","    0","P,,0,","  133",",,0","  100",",,0",,,,,,,,,"  117",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-15","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0","P,,0,","    0","P,,0,","  161",",,0","   61",",,0",,,,,,,,,"  128",",,0,2000",,,,,,,,
"USC00501926","1987-08-16","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  189",",,0","   61",",,0",,,,,,,,,"  144",",,0,2000",,,,,,,,
"USC00501926","1987-08-17","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  172",",,0","   83",",,0",,,,,,,,,"  150",",,0,2000",,,,,,,,
"USC00501926","1987-08-18","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   38",",,0,2000","    0","P,,0,","    0","P,,0,","  150",",,0","  100",",,0",,,,,,,,,"   94",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-19","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  183",",,0,2000","    0","P,,0,","    0","P,,0,","  183",",,0","   94",",,0",,,,,,,,,"  156",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-08-20","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  200",",,0","   67",",,0",,,,,,,,,"  156",",,0,2000",,,,,,,,
"USC00501926","1987-08-21","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  200",",,0","   44",",,0",,,,,,,,,"  172",",,0,2000",,,,,,,,
"USC00501926","1987-08-22","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  211",",,0","   44",",,0",,,,,,,,,"  200",",,0,2000",,,,,,,,
"USC00501926","1987-08-23","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  200",",,0","   72",",,0",,,,,,,,,"  178",",,0,2000",,,,,,,,
"USC00501926","1987-08-24","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  217",",,0","   56",",,0",,,,,,,,,"  217",",,0,2000",,,,,,,,
"USC00501926","1987-08-25","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  261",",,0","   94",",,0",,,,,,,,,"  222",",,0,2000",,,,,,,,
"USC00501926","1987-08-26","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  250",",,0","   89",",,0",,,,,,,,,"  200",",,0,2000",,,,,,,,
"USC00501926","1987-08-27","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  206",",,0","  100",",,0",,,,,,,,,"  183",",,0,2000",,,,,,,,
"USC00501926","1987-08-28","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  211",",,0","   39",",,0",,,,,,,,,"  194",",,0,2000",,,,,,,,
"USC00501926","1987-08-29","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   18",",,0,2000","    0","P,,0,","    0","P,,0,","  194",",,0","   89",",,0",,,,,,,,,"  106",",,0,2000",,,"    1",",,0",,,,
"USC00501926","1987-08-30","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0","P,,0,","    0","P,,0,","  122",",,0","   61",",,0",,,,,,,,,"   89",",,0,2000",,,,,,,,
"USC00501926","1987-08-31","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00501926","1987-09-01","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0",",,0,",,,"   28",",,0",,,,,,,,,,,,,,,,,,
"USC00501926","1987-09-02","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   18",",,0,2000","    0",",,0,","    0","P,,0,","   78",",,0","   39",",,0",,,,,,,,,"   72",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-09-03","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  356",",,0,2000","    0",",,0,","    0","P,,0,","   94",",,0","   67",",,0",,,,,,,,,"   83",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-09-04","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  386",",,0,2000","    0",",,0,","    0","P,,0,","  100",",,0","   67",",,0",,,,,,,,,"   72",",,0,2000",,,,,,,,
"USC00501926","1987-09-05","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0",",,0,","    0","P,,0,","  128",",,0","   50",",,0",,,,,,,,,"   94",",,0,2000",,,,,,,,
"USC00501926","1987-09-06","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  419",",,0,2000","    0",",,0,","    0","P,,0,","   94",",,0","   56",",,0",,,,,,,,,"   72",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-09-07","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  483",",,0,2000","    0",",,0,","    0","P,,0,","  106",",,0","   61",",,0",,,,,,,,,"   67",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-09-08","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   43",",,0,2000","   41",",,0,","    0","T,,0,","   83",",,0","    0",",,0",,,,,,,,,"   33",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-09-09","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,",,,"  -17",",,0",,,,,,,,,,,,,,,,,,
"USC00501926","1987-09-10","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0",",,0,","    0","P,,0,","  100",",,0","   22",",,0",,,,,,,,,"   78",",,0,2000",,,,,,,,
"USC00501926","1987-09-11","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0",",,0,","    0","P,,0,","   78",",,0","   22",",,0",,,,,,,,,"   50",",,0,2000",,,,,,,,
"USC00501926","1987-09-12","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   72",",,0","   17",",,0",,,,,,,,,"   50",",,0,2000",,,,,,,,
"USC00501926","1987-09-13","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   83",",,0","    0",",,0",,,,,,,,,"    6",",,0,2000",,,,,,,,
"USC00501926","1987-09-14","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   72",",,0","  -72",",,0",,,,,,,,,"   67",",,0,2000",,,,,,,,
"USC00501926","1987-09-15","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","  106",",,0","  -44",",,0",,,,,,,,,"   61",",,0,2000",,,,,,,,
"USC00501926","1987-09-16","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","  139",",,0","    6",",,0",,,,,,,,,"   83",",,0,2000",,,,,,,,
"USC00501926","1987-09-17","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   20",",,0,2000","    0",",,0,","    0","P,,0,","  100",",,0","   39",",,0",,,,,,,,,"   56",",,0,2000",,,,,,,,
"USC00501926","1987-09-18","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","  150",",,0","   33",",,0",,,,,,,,,"  150",",,0,2000",,,,,,,,
"USC00501926","1987-09-19","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","  150",",,0","   44",",,0",,,,,,,,,"  106",",,0,2000",,,,,,,,
"USC00501926","1987-09-20","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","  122",",,0","   33",",,0",,,,,,,,,"   89",",,0,2000",,,,,,,,
"USC00501926","1987-09-21","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  140",",,0,2000","    0",",,0,","    0","P,,0,","  106",",,0","   44",",,0",,,,,,,,,"   78",",,0,2000",,,,,,,,
"USC00501926","1987-09-22","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","  128",",,0","   17",",,0",,,,,,,,,"  100",",,0,2000",,,,,,,,
"USC00501926","1987-09-23","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   84",",,0,2000","    0",",,0,","    0","P,,0,","  100",",,0","   22",",,0",,,,,,,,,"   50",",,0,2000",,,,,,,,
"USC00501926","1987-09-24","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0",",,0,","    0","P,,0,","  111",",,0","   33",",,0",,,,,,,,,"   72",",,0,2000",,,,,,,,
"USC00501926","1987-09-25","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0",",,0,","    0","P,,0,","  111",",,0","   -6",",,0",,,,,,,,,"   56",",,0,2000",,,,,,,,
"USC00501926","1987-09-26","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   30",",,0,2000","    0",",,0,","    0","P,,0,","  111",",,0","   28",",,0",,,,,,,,,"   72",",,0,2000",,,,,,,,
"USC00501926","1987-09-27","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   23",",,0,2000","    0",",,0,","    0","P,,0,","  106",",,0","   -6",",,0",,,,,,,,,"   83",",,0,2000",,,,,,,,
"USC00501926","1987-09-28","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   15",",,0,2000","    0",",,0,","    0","P,,0,","  100",",,0","   -6",",,0",,,,,,,,,"   61",",,0,2000",,,,,,,,
"USC00501926","1987-09-29","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   23",",,0,2000","    0",",,0,","    0","P,,0,","   67",",,0","   28",",,0",,,,,,,,,"   44",",,0,2000",,,,,,,,
"USC00501926","1987-09-30","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   13",",,0,2000","    0",",,0,","    0","P,,0,","   72",",,0","   39",",,0",,,,,,,,,"   56",",,0,2000",,,,,,,,
"USC00501926","1987-10-01","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   94",",,0","   22",",,0",,,,,,,,,"   56",",,0,2000",,,,,,,,
"USC00501926","1987-10-02","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0",",,0,","    0","P,,0,","   78",",,0","   28",",,0",,,,,,,,,"   56",",,0,2000",,,,,,,,
"USC00501926","1987-10-03","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   94",",,0","   39",",,0",,,,,,,,,"   56",",,0,2000",,,,,,,,
"USC00501926","1987-10-04","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   10",",,0,2000","    0",",,0,","    0","P,,0,","  106",",,0","  -11",",,0",,,,,,,,,"   61",",,0,2000",,,,,,,,
"USC00501926","1987-10-05","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   94",",,0","   33",",,0",,,,,,,,,"   50",",,0,2000",,,,,,,,
"USC00501926","1987-10-06","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   10",",,0,2000","    0",",,0,","    0","P,,0,","   94",",,0","   22",",,0",,,,,,,,,"   44",",,0,2000",,,,,,,,
"USC00501926","1987-10-07","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   83",",,0","   11",",,0",,,,,,,,,"   33",",,0,2000",,,,,,,,
"USC00501926","1987-10-08","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   53",",,0,2000","    0",",,0,","    0","P,,0,","   44",",,0","   28",",,0",,,,,,,,,"   22",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-09","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   76",",,0,2000","    0",",,0,","    0","P,,0,","   50",",,0","   22",",,0",,,,,,,,,"   39",",,0,2000",,,,,,,,
"USC00501926","1987-10-10","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   71",",,0,2000","    0",",,0,","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00501926","1987-10-11","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   64",",,0,2000","    0",",,0,","    0","P,,0,","   44",",,0","   11",",,0",,,,,,,,,"   17",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-12","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0","T,,0,2000","    0","T,,0,","    0","P,,0,","   39",",,0","    0",",,0",,,,,,,,,"   28",",,0,2000",,,,,,,,
"USC00501926","1987-10-13","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","    0","P,,0,","   61",",,0","   -6",",,0",,,,,,,,,"   39",",,0,2000",,,,,,,,
"USC00501926","1987-10-14","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  112",",,0,2000","   38",",,0,","   25",",,0,","   39",",,0","   11",",,0",,,,,,,,,"   11",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-15","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   15",",,0,2000","   38",",,0,","   51",",,0,","   22",",,0","    0",",,0",,,,,,,,,"    6",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-16","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  104",",,0,2000","    0","T,,0,","   51",",,0,","   22",",,0","  -17",",,0",,,,,,,,,"  -17",",,0,2000",,,,,,,,
"USC00501926","1987-10-17","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   51",",,0,2000","   30",",,0,","   76",",,0,","    0",",,0","  -39",",,0",,,,,,,,,"  -11",",,0,2000",,,,,,,,
"USC00501926","1987-10-18","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   51",",,0,2000","   20",",,0,","   51",",,0,","   17",",,0","  -17",",,0",,,,,,,,,"   11",",,0,2000",,,,,,,,
"USC00501926","1987-10-19","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  107",",,0,2000","   97",",,0,","   51",",,0,","   11",",,0","    0",",,0",,,,,,,,,"    6",",,0,2000",,,,,,,,
"USC00501926","1987-10-20","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   23",",,0,2000","    0","T,,0,","   51",",,0,","   39",",,0","   -6",",,0",,,,,,,,,"    6",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-21","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   33",",,0,2000","    0","T,,0,","   25",",,0,","   50",",,0","    6",",,0",,,,,,,,,"   50",",,0,2000",,,,,,,,
"USC00501926","1987-10-22","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   25",",,0,2000","    0",",,0,","    0",",,0,","   50",",,0","   33",",,0",,,,,,,,,"   28",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-23","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","  109",",,0,2000","    0","T,,0,","    0",",,0,","   28",",,0","    6",",,0",,,,,,,,,"    6",",,0,2000","    1",",,0",,,,,,
"USC00501926","1987-10-24","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   43",",,0,2000","   41",",,0,","   25",",,0,","   22",",,0","   -6",",,0",,,,,,,,,"    6",",,0,2000",,,,,,,,
"USC00501926","1987-10-25","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","   36",",,0,2000","   25",",,0,","   51",",,0,","   22",",,0","    0",",,0",,,,,,,,,"   17",",,0,2000",,,,,,,,
"USC00501926","1987-10-26","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","   25",",,0,","   17",",,0","  -50",",,0",,,,,,,,,"  -44",",,0,2000",,,,,,,,
"USC00501926","1987-10-27","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","   25",",,0,","    0",",,0","  -50",",,0",,,,,,,,,"  -33",",,0,2000",,,,,,,,
"USC00501926","1987-10-28","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","   25",",,0,","  -11",",,0","  -39",",,0",,,,,,,,,"  -39",",,0,2000",,,,,,,,
"USC00501926","1987-10-29","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","   25",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00501926","1987-10-30","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","   25",",,0,","  -50",",,0"," -128",",,0",,,,,,,,," -122",",,0,2000",,,,,,,,
"USC00501926","1987-10-31","62.8255","-149.9061","412.7","CHULITNA RIVER, AK US","    0",",,0,2000","    0",",,0,","   25",",I,0,","  -78",",,0"," -128",",,0",,,,,,,,,"  -94",",,0,2000",,,,,,,,
