"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00040539","2002-08-02","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  300",",,0","   89",",,0",,,,,"  283",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-03","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  294",",,0","   89",",,0",,,,,"  278",",I,0,1700",,,,,,,,,,
"USC00040539","2002-08-04","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  261",",I,0","   50",",,0",,,,,"  189",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-05","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  294",",,0","   33",",,0",,,,,"  206",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-06","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  289",",,0","   44",",,0",,,,,"  211",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-07","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  222",",,0","   17",",,0",,,,,"  183",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-08","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  256",",,0","   22",",,0",,,,,"  217",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-09","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  294",",,0","   39",",,0",,,,,"  267",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-10","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  328",",,0","   61",",,0",,,,,"  294",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-11","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  328",",,0","   61",",,0",,,,,"  300",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-12","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  350",",,0","   61",",,0",,,,,"  333",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-13","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  356",",,0","  111",",,0",,,,,"  344",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-14","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  339",",,0","  106",",,0",,,,,"  322",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-15","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  339",",,0","  106",",,0",,,,,"  317",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-16","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  333",",,0","  117",",,0",,,,,"  306",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-17","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  333",",,0","  117",",,0",,,,,"  306",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-18","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  322",",,0","   78",",,0",,,,,"  300",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-19","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  306",",,0","   61",",,0",,,,,"  267",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-20","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,
"USC00040539","2002-08-21","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  267",",,0","   39",",,0",,,,,"  239",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-22","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  239",",,0","   28",",,0",,,,,"  206",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-23","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  239",",,0","   28",",,0",,,,,"  200",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-24","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  239",",,0","   28",",,0",,,,,"  211",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-25","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  261",",,0","   22",",,0",,,,,"  233",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-26","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  278",",,0","   22",",,0",,,,,"  256",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-27","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  278",",,0","   17",",,0",,,,,"  261",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-28","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  283",",,0","   56",",,0",,,,,"  267",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-29","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  283",",,0","   67",",,0",,,,,"  256",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-30","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  283",",,0","   61",",,0",,,,,"  261",",,0,1700",,,,,,,,,,
"USC00040539","2002-08-31","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  283",",,0","   61",",,0",,,,,"  261",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-01","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  289",",,0","   61",",,0",,,,,"  267",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-02","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  311",",,0","   67",",,0",,,,,"  294",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-03","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  322",",,0","   83",",,0",,,,,"  300",",I,0,1700",,,,,,,,,,
"USC00040539","2002-09-04","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  267",",I,0","   89",",,0",,,,,"  256",",I,0,1700",,,,,,,,,,
"USC00040539","2002-09-05","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  206",",I,0","   89",",,0",,,,,,,,,,,,,,,,
"USC00040539","2002-09-06","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  144",",,0","   89",",,0",,,,,"  139",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-07","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  144",",,0","   94",",,0",,,,,"  144",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-08","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  239",",,0","   11",",,0",,,,,"   94",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-09","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  272",",,0","  -22",",,0",,,,,"  167",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-10","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0",,,"  -22",",,0",,,,,"  250",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-11","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  289",",,0","   33",",,0",,,,,"  272",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-12","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  300",",,0","   50",",,0",,,,,"  289",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-13","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  300",",,0","   50",",,0",,,,,"  283",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-14","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  294",",,0","   44",",,0",,,,,"  283",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-15","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  294",",,0","   89",",,0",,,,,"  272",",I,0,1700",,,,,,,,,,
"USC00040539","2002-09-16","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  250",",I,0","  100",",,0",,,,,"  178",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-17","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  239",",,0","   17",",,0",,,,,"  194",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-18","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  200",",,0","   11",",,0",,,,,"  161",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-19","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  222",",,0","   39",",,0",,,,,"  194",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-20","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  278",",,0","   72",",,0",,,,,"  244",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-21","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  294",",,0","   56",",,0",,,,,"  278",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-22","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  306",",,0","   56",",,0",,,,,"  289",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-23","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  306",",,0","   67",",,0",,,,,"  278",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-24","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  306",",,0","   67",",,0",,,,,"  289",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-25","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  283",",,0","   56",",,0",,,,,"  233",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-26","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  278",",,0","   33",",,0",,,,,"  239",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-27","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  272",",,0","   33",",,0",,,,,"  233",",I,0,1700",,,,,,,,,,
"USC00040539","2002-09-28","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  217",",I,0","   67",",,0",,,,,"  194",",,0,1700",,,,,,,,,,
"USC00040539","2002-09-29","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  211",",,0","   22",",,0",,,,,"  183",",I,0,1700",,,,,,,,,,
"USC00040539","2002-09-30","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  172",",I,0","   39",",,0",,,,,"  156",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-01","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  167",",,0","  -11",",,0",,,,,"  117",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-02","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  117",",,0","  -22",",,0",,,,,"   78",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-03","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  133",",,0","  -17",",,0",,,,,"   83",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-04","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  150",",,0","  -11",",,0",,,,,"   89",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-05","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  222",",,0","  -11",",,0",,,,,"  189",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-06","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  278",",,0","   -6",",,0",,,,,"  200",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-07","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  278",",,0","   -6",",,0",,,,,"  206",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-08","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  289",",,0","    0",",,0",,,,,"  206",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-09","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  250",",,0","   33",",,0",,,,,"  200",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-10","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  228",",,0","   33",",,0",,,,,"  189",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-11","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  200",",,0","   33",",,0",,,,,"  167",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-12","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  206",",,0","  -11",",,0",,,,,"  139",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-13","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  228",",,0","    0",",,0",,,,,"  183",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-14","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  250",",,0","    0",",,0",,,,,"  206",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-15","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  256",",,0","   17",",,0",,,,,"  206",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-16","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  250",",,0","   17",",,0",,,,,"  200",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-17","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  228",",,0","   11",",,0",,,,,"  183",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-18","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  250",",,0","    6",",,0",,,,,"  194",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-19","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  239",",,0","   11",",,0",,,,,"  167",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-20","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  211",",,0","    0",",,0",,,,,"  156",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-21","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  211",",,0","   -6",",,0",,,,,"  150",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-22","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  172",",,0","  -11",",,0",,,,,"  117",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-23","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  183",",,0","  -11",",,0",,,,,"   72",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-24","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  200",",,0","  -28",",,0",,,,,"   72",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-25","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  206",",,0","  -28",",,0",,,,,"   78",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-26","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  200",",,0","  -28",",,0",,,,,"   72",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-27","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","T,,0,1700","    0","P,,0","    0","P,,0","  172",",,0","  -33",",,0",,,,,"  100",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-28","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  183",",,0","  -22",",,0",,,,,"  122",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-29","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  150",",,0","  -22",",,0",,,,,"  100",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-30","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  133",",,0","  -33",",,0",,,,,"   72",",,0,1700",,,,,,,,,,
"USC00040539","2002-10-31","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  144",",,0","  -44",",,0",,,,,"   50",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-01","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  150",",,0","  -50",",,0",,,,,"   50",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-02","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  106",",,0","  -33",",,0",,,,,"   44",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-03","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  183",",,0","  -61",",,0",,,,,"   61",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-04","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  194",",,0","  -61",",,0",,,,,"   67",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-05","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  194",",,0","  -61",",,0",,,,,"   39",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-06","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  194",",,0","  -61",",,0",,,,,"   44",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-07","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  200",",,0","  -56",",,0",,,,,"   56",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-08","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","  823",",,0,1700","   51",",,0","    0",",,0","   61",",,0","    0",",,0",,,,,"   50",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-09","39.6175","-120.59222","1663.3","BASSETS STATION, CA US"," 1336",",,0,1700","    0",",,0","    0",",,0","   72",",,0","   28",",,0",,,,,"   61",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-10","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","  178",",,0,1700","   76",",,0","  102",",,0","   61",",,0","   11",",,0",,,,,"   17",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-11","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","  480",",,0,1700","   51",",,0","   51",",,0","   44",",,0","    6",",,0",,,,,"   17",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-12","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","   13",",,0,1700","    0","P,,0","    0",",,0","  117",",,0","   -6",",,0",,,,,"   50",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-13","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0",",,0,1700","    0",",,0","    0",",,0","  139",",,0","   -6",",,0",,,,,"   61",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-14","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  139",",,0","   17",",,0",,,,,"   67",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-15","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  133",",,0","  -17",",,0",,,,,"   56",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-16","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  167",",,0","  -33",",,0",,,,,"   22",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-17","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  144",",,0","  -22",",,0",,,,,"   78",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-18","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  128",",,0","  -17",",,0",,,,,"   56",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-19","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  161",",,0","  -33",",,0",,,,,"   28",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-20","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  183",",,0","  -17",",,0",,,,,"   39",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-21","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  194",",,0","    6",",,0",,,,,"   61",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-22","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  206",",,0","    0",",,0",,,,,"   83",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-23","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  183",",,0","    0",",,0",,,,,"   89",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-24","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    5",",,0,1700","    0","P,,0","    0","P,,0","  156",",,0","   -6",",,0",,,,,"   44",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-25","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  150",",,0","  -22",",,0",,,,,"   39",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-26","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  122",",,0","  -11",",,0",,,,,"   56",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-27","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  144",",,0","   28",",,0",,,,,"   67",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-28","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  156",",,0","  -17",",,0",,,,,"   83",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-29","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  161",",,0","  -39",",,0",,,,,"   72",",,0,1700",,,,,,,,,,
"USC00040539","2002-11-30","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  161",",,0","  -33",",,0",,,,,"   78",",,0,1700",,,,,,,,,,
"USC00040539","2002-12-01","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","   89",",,0","  -33",",,0",,,,,"   22",",,0,1700",,,,,,,,,,
"USC00040539","2002-12-02","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  128",",,0","  -39",",,0",,,,,"   17",",,0,1700",,,,,,,,,,
"USC00040539","2002-12-03","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  150",",,0","  -39",",,0",,,,,"   22",",,0,1700",,,,,,,,,,
"USC00040539","2002-12-04","39.6175","-120.59222","1663.3","BASSETS STATION, CA US","    0","P,,0,1700","    0","P,,0","    0","P,,0","  133",",,0","  -39",",,0",,,,,"   11",",,0,1700",,,,,,,,,,
