component_id,component_type,specific_type,voltage,age,capacity,location_x,location_y,degree,from,to,length_km,centrality,age_factor,vulnerability
line_95,line,overhead,,11.098608096647473,153.98365846463213,,,,node_39,node_46,1.028371853817928,0.02157673410247192,0.22203484830203507,0.08171416836234087
line_96,line,overhead,,5.2054290992286925,409.9622384179352,,,,node_39,node_91,0.8843554862101011,0.009875151158610323,0.10413798291908039,0.03815400068675134
line_97,line,overhead,,11.909139052336325,94.74862674170532,,,,node_40,node_51,13.228549103111556,0.02223992548289048,0.23825004539912328,0.08704296145776032
line_98,line,overhead,,42.784823405314285,423.5989390551462,,,,node_40,node_91,14.584205171185353,0.013595831835365125,0.8559381223036313,0.26629851897584494
line_99,line,overhead,,10.249214770791049,181.91647861745597,,,,node_41,node_98,13.5276601631276,0.017158544955387788,0.20504218430191956,0.07352363675934732
line_100,line,underground,,4.2754265427234035,143.5488148157123,,,,node_41,node_62,0.7535375084593527,0.014809730801494704,0.08553267901466273,0.03602661526544511
line_101,line,overhead,,29.152078048484608,239.64104776662407,,,,node_43,node_97,4.0379909842510475,0.023089228065206108,0.5832062156640688,0.19112432434486493
line_102,line,underground,,17.0908675848938,166.7405450440816,,,,node_43,node_93,16.440149453899597,0.03161348425590018,0.34191388312092386,0.12470360391540727
line_103,line,overhead,,13.403182041143813,330.86700853211033,,,,node_44,node_45,12.010751379038751,0.02127659574468085,0.2681393437226486,0.09533542013807116
line_104,line,overhead,,21.806326456765834,182.50959179386294,,,,node_45,node_47,11.264920026613614,0.02678802932749398,0.43624969407787223,0.14962652875260746
line_105,line,underground,,7.005658788322627,440.8105891540608,,,,node_45,node_54,15.390312986115337,0.03496312274623873,0.1401527446302838,0.06652000931145224
line_106,line,overhead,,39.992762797365764,241.34607701115505,,,,node_46,node_79,17.943768424434783,0.02127659574468085,0.8000811402264644,0.2549179590892159
line_107,line,overhead,,27.081710733043344,335.0651989217663,,,,node_46,node_51,5.739208508006449,0.02854428357173725,0.5417871756537859,0.1825171511963518
line_108,line,overhead,,41.74651183996495,492.98098131659845,,,,node_47,node_97,3.217443444420071,0.03269574359141964,0.8351660264790903,0.2734368284577209
line_109,line,overhead,,13.615366325968449,58.27580444636003,,,,node_47,node_83,3.8477460740419183,0.02956907539954898,0.2723842278633315,0.10241362113868374
line_110,line,underground,,28.825823775712678,173.3248493092427,,,,node_48,node_59,2.796146116357752,0.031621291847784644,0.576679287482445,0.19513869053818275
line_111,line,overhead,,41.48709018536008,142.88957229227145,,,,node_48,node_76,13.202697572861352,0.024018785429217822,0.8299761281400495,0.2658059882424673
line_112,line,overhead,,45.00093209240526,443.25053490313184,,,,node_50,node_63,3.169269786341742,0.02127659574468085,0.9002728129129609,0.2849754608951649
line_113,line,overhead,,33.25183372731277,128.91707538055232,,,,node_51,node_85,12.210078778456241,0.03030407846811416,0.6652244851891443,0.2207802004844232
line_114,line,underground,,19.156926412474874,283.5129673772769,,,,node_52,node_59,8.666025235395425,0.021417677114314037,0.38324672903910834,0.1299663926917523
line_115,line,overhead,,36.90168082131852,87.25940056630691,,,,node_54,node_75,3.7425256907435482,0.02814618717158182,0.7382420418760935,0.2411749435829353
line_116,line,overhead,,19.464780702098828,179.91218154681494,,,,node_54,node_89,5.284307638785759,0.03925475627603287,0.38940555363229606,0.14429999548291184
line_117,line,overhead,,14.85608578115875,304.8820881336037,,,,node_54,node_74,14.521395151092786,0.05493657693383157,0.29720562471054307,0.127617291266845
line_118,line,overhead,,46.8414869662379,379.65744374461264,,,,node_54,node_76,13.441587724571638,0.030298722096937607,0.9370943060807796,0.3023373972920902
line_119,line,overhead,,13.113202214991254,317.7850688151147,,,,node_54,node_77,1.108071133695051,0.050720386530269834,0.26233810935616236,0.11420570337803758
line_120,line,overhead,,29.84214244584446,200.40975086763237,,,,node_55,node_84,10.179141820424109,0.018699000991382594,0.597011401183928,0.19219272104914623
line_121,line,overhead,,3.756889086790438,377.6849402916215,,,,node_57,node_75,2.57866593610855,0.014476364785218592,0.07515900112961539,0.03268115568853763
line_122,line,overhead,,21.74136693018731,160.88091495759807,,,,node_57,node_68,13.923846730340852,0.0241004020001961,0.4349501366465227,0.14735532239409407
line_123,line,underground,,34.73482354272134,172.4653117534832,,,,node_58,node_68,16.088609639895097,0.018332770460430036,0.6948926576149431,0.22130073660678395
line_124,line,overhead,,4.579103666331708,462.79110895800926,,,,node_58,node_81,7.538990990330523,0.02569769004223361,0.09160793669436544,0.04547076403787316
line_125,line,overhead,,22.300288647897787,133.30981797737883,,,,node_58,node_82,19.029628399505647,0.011766404113693067,0.4461317278626361,0.14207600123837597
line_126,line,overhead,,36.61124432047806,412.9525165376524,,,,node_59,node_67,17.52244379958996,0.016144284298024857,0.7324316714364917,0.23103050043956488
line_127,line,overhead,,42.459782578265965,162.35060398663367,,,,node_60,node_84,13.999393008098123,0.025038130099900864,0.8494354698901776,0.27235733203698387
line_128,line,overhead,,49.38340039983235,474.826702858976,,,,node_60,node_73,4.813584115482243,0.026459474966681554,0.9879469318073815,0.3149057120188915
line_129,line,overhead,,46.26241587078329,131.2589053073001,,,,node_62,node_93,14.258715864055926,0.03531237630414019,0.9255096135035009,0.3023715474639484
line_130,line,overhead,,1.697298929289942,363.83912026107794,,,,node_63,node_65,18.352021802966817,0.04209563029055136,0.03395556514892492,0.03965361074806342
line_131,line,overhead,,48.552912258268385,474.91992010104525,,,,node_64,node_97,18.525725809842342,0.034074146702835775,0.971332478272033,0.3152516461735949
line_132,line,overhead,,42.22746992675352,193.59521295946504,,,,node_64,node_77,17.309831694291614,0.03782396967022909,0.8447879047281289,0.27991315018759905
line_133,line,underground,,29.81349392410265,153.50397677946637,,,,node_67,node_99,1.221648876952106,0.026014260657362925,0.5964382689385485,0.19714146314171857
line_134,line,overhead,,34.81443879390699,202.94373369562976,,,,node_68,node_93,2.0005874317695787,0.03999121191983236,0.6964854123158569,0.23693947203863974
line_135,line,overhead,,15.764516891530517,292.77108156890176,,,,node_68,node_87,1.7744486455793762,0.02537349340712415,0.31537937785398207,0.11237525874118152
line_136,line,overhead,,31.294568821850454,448.68998670628423,,,,node_68,node_98,6.715673807175364,0.026303958630657313,0.6260681321954302,0.20623321070008918
line_137,line,overhead,,1.220039077826901,441.54449325541844,,,,node_69,node_89,5.042709757695858,0.029366350368409393,0.024407672494506597,0.027878747006238554
line_138,line,overhead,,26.4468567013606,472.5804643308033,,,,node_71,node_88,17.556682617341888,0.006733775642492183,0.5290865092827304,0.16343959573456363
line_139,line,overhead,,17.535590772585508,395.2347300190071,,,,node_71,node_95,19.95971515540008,0.024524009252904246,0.3508108587286447,0.12241006409562638
line_140,line,overhead,,31.375273160918503,443.15470138385245,,,,node_73,node_92,9.857574595926222,0.02788390655583518,0.6276826748053006,0.2078235370306748
line_141,line,underground,,20.888339108366687,239.61065102468157,,,,node_74,node_95,15.481331570358105,0.03640534838201275,0.4178847621990215,0.15084917252711535
line_142,line,overhead,,5.523705656569733,209.57997093834945,,,,node_80,node_90,5.156154342481895,0.01844280303442967,0.11050531173292134,0.04606155564397717
line_143,line,overhead,,11.680387552495496,68.94193533636285,,,,node_82,node_87,6.278008348891807,0.016345647539882272,0.23367372338435066,0.08154407029322278
line_144,line,overhead,,21.388656686793116,222.94699122185676,,,,node_82,node_98,19.760586599852616,0.011381471676598653,0.4278939396257215,0.13633521206133548
line_145,line,overhead,,47.49805919751127,403.8552564869984,,,,node_83,node_91,4.755950813368751,0.025366593674761143,0.950229459110838,0.3028254533055842
line_146,line,overhead,,43.95591537810824,475.1294100311346,,,,node_83,node_86,8.642825127806104,0.015153446416315327,0.8793665762379206,0.27441738536279686
line_147,line,overhead,,8.35169730460376,496.0258817616394,,,,node_86,node_94,12.4615220896088,0.01568726781492739,0.16708111755494415,0.06110542273693242
line_148,line,overhead,,32.482332449618426,323.48155769548663,,,,node_93,node_96,18.88326959563495,0.01707093651156795,0.6498301133928561,0.2068986895759544
