fips,state,county,start_time,duration,min_customers,max_customers,mean_customers,end_time,event_id,state_event,datetime_event_began,datetime_restoration,event_type,year,utility_type,pop_density,rucc_code,land_area_sqmi
48141,Texas,El Paso,2018-04-12 22:30:00,0.0,0,0,0,2018-04-12 22:30:00,Texas-NA-4194,Texas,2018-04-12 22:30:00,2018-04-12 22:30:00,None (Normal Operation),2018,coop,852.8691496210137,2,1014.9939183339776
53011,Washington,Clark,2018-02-09 09:30:00,0.0,0,0,0,2018-02-09 09:30:00,Washington-NA-4195,Washington,2018-02-09 09:30:00,2018-02-09 09:30:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53011,Washington,Clark,2018-03-11 14:30:00,0.0,0,0,0,2018-03-11 14:30:00,Washington-NA-4195,Washington,2018-03-11 14:30:00,2018-03-11 14:30:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53029,Washington,Island,2018-03-11 20:45:00,0.0,0,0,0,2018-03-11 20:45:00,Washington-NA-4196,Washington,2018-03-11 20:45:00,2018-03-11 20:45:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2018-06-29 20:45:00,0.0,0,0,0,2018-06-29 20:45:00,Washington-NA-4196,Washington,2018-06-29 20:45:00,2018-06-29 20:45:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53033,Washington,King,2018-09-17 15:45:00,0.0,0,0,0,2018-09-17 15:45:00,Washington-NA-4197,Washington,2018-09-17 15:45:00,2018-09-17 15:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-04-24 12:45:00,0.0,0,0,0,2018-04-24 12:45:00,Washington-NA-4197,Washington,2018-04-24 12:45:00,2018-04-24 12:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-04-04 09:15:00,0.0,0,0,0,2018-04-04 09:15:00,Washington-NA-4198,Washington,2018-04-04 09:15:00,2018-04-04 09:15:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-08-25 10:15:00,0.0,0,0,0,2018-08-25 10:15:00,Washington-NA-4198,Washington,2018-08-25 10:15:00,2018-08-25 10:15:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-03-04 19:45:00,0.0,0,0,0,2018-03-04 19:45:00,Washington-NA-4199,Washington,2018-03-04 19:45:00,2018-03-04 19:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-05-10 18:45:00,0.0,0,0,0,2018-05-10 18:45:00,Washington-NA-4199,Washington,2018-05-10 18:45:00,2018-05-10 18:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53035,Washington,Kitsap,2018-04-17 15:45:00,0.0,0,0,0,2018-04-17 15:45:00,Washington-NA-4200,Washington,2018-04-17 15:45:00,2018-04-17 15:45:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2018-09-15 10:45:00,0.0,0,0,0,2018-09-15 10:45:00,Washington-NA-4200,Washington,2018-09-15 10:45:00,2018-09-15 10:45:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53037,Washington,Kittitas,2018-06-20 12:00:00,0.0,0,0,0,2018-06-20 12:00:00,Washington-NA-4201,Washington,2018-06-20 12:00:00,2018-06-20 12:00:00,None (Normal Operation),2018,unknown,19.057195001864724,4,2326.522869481142
53037,Washington,Kittitas,2018-12-10 00:00:00,0.0,0,0,0,2018-12-10 00:00:00,Washington-NA-4201,Washington,2018-12-10 00:00:00,2018-12-10 00:00:00,None (Normal Operation),2018,unknown,19.057195001864724,4,2326.522869481142
53053,Washington,Pierce,2018-11-03 02:15:00,0.0,0,0,0,2018-11-03 02:15:00,Washington-NA-4202,Washington,2018-11-03 02:15:00,2018-11-03 02:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-08-15 13:15:00,0.0,0,0,0,2018-08-15 13:15:00,Washington-NA-4202,Washington,2018-08-15 13:15:00,2018-08-15 13:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-01-25 14:15:00,0.0,0,0,0,2018-01-25 14:15:00,Washington-NA-4203,Washington,2018-01-25 14:15:00,2018-01-25 14:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-03-03 12:15:00,0.0,0,0,0,2018-03-03 12:15:00,Washington-NA-4203,Washington,2018-03-03 12:15:00,2018-03-03 12:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53057,Washington,Skagit,2018-01-07 23:00:00,0.0,0,0,0,2018-01-07 23:00:00,Washington-NA-4204,Washington,2018-01-07 23:00:00,2018-01-07 23:00:00,None (Normal Operation),2018,iou,73.77441676183601,3,1755.6628121932251
53057,Washington,Skagit,2018-09-17 07:00:00,0.0,0,0,0,2018-09-17 07:00:00,Washington-NA-4204,Washington,2018-09-17 07:00:00,2018-09-17 07:00:00,None (Normal Operation),2018,iou,73.77441676183601,3,1755.6628121932251
53063,Washington,Spokane,2018-05-27 11:15:00,0.0,0,0,0,2018-05-27 11:15:00,Washington-NA-4205,Washington,2018-05-27 11:15:00,2018-05-27 11:15:00,None (Normal Operation),2018,iou,303.7325225560554,2,1775.703818152902
53063,Washington,Spokane,2018-02-06 02:15:00,0.0,0,0,0,2018-02-06 02:15:00,Washington-NA-4205,Washington,2018-02-06 02:15:00,2018-02-06 02:15:00,None (Normal Operation),2018,iou,303.7325225560554,2,1775.703818152902
53073,Washington,Whatcom,2018-02-01 01:30:00,0.0,0,0,0,2018-02-01 01:30:00,Washington-NA-4206,Washington,2018-02-01 01:30:00,2018-02-01 01:30:00,None (Normal Operation),2018,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2018-03-06 02:30:00,0.0,0,0,0,2018-03-06 02:30:00,Washington-NA-4206,Washington,2018-03-06 02:30:00,2018-03-06 02:30:00,None (Normal Operation),2018,unknown,104.86286771017411,3,2163.2729006322093
53011,Washington,Clark,2019-03-27 12:45:00,0.0,0,0,0,2019-03-27 12:45:00,Washington-NA-4207,Washington,2019-03-27 12:45:00,2019-03-27 12:45:00,None (Normal Operation),2019,iou,768.9678629620797,1,654.5280033696544
53011,Washington,Clark,2018-09-10 20:45:00,0.0,0,0,0,2018-09-10 20:45:00,Washington-NA-4207,Washington,2018-09-10 20:45:00,2018-09-10 20:45:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53011,Washington,Clark,2018-09-14 22:15:00,0.0,0,0,0,2018-09-14 22:15:00,Washington-NA-4208,Washington,2018-09-14 22:15:00,2018-09-14 22:15:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53011,Washington,Clark,2018-10-19 15:15:00,0.0,0,0,0,2018-10-19 15:15:00,Washington-NA-4208,Washington,2018-10-19 15:15:00,2018-10-19 15:15:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53011,Washington,Clark,2018-10-13 10:45:00,0.0,0,0,0,2018-10-13 10:45:00,Washington-NA-4209,Washington,2018-10-13 10:45:00,2018-10-13 10:45:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53011,Washington,Clark,2018-11-27 01:45:00,0.0,0,0,0,2018-11-27 01:45:00,Washington-NA-4209,Washington,2018-11-27 01:45:00,2018-11-27 01:45:00,None (Normal Operation),2018,iou,768.9678629620797,1,654.5280033696544
53019,Washington,Ferry,2019-05-08 21:30:00,0.0,0,0,0,2019-05-08 21:30:00,Washington-NA-4210,Washington,2019-05-08 21:30:00,2019-05-08 21:30:00,None (Normal Operation),2019,unknown,3.1892787999682057,8,2250.6655736938264
53019,Washington,Ferry,2019-03-13 03:30:00,0.0,0,0,0,2019-03-13 03:30:00,Washington-NA-4210,Washington,2019-03-13 03:30:00,2019-03-13 03:30:00,None (Normal Operation),2019,unknown,3.1892787999682057,8,2250.6655736938264
53029,Washington,Island,2018-09-09 10:30:00,0.0,0,0,0,2018-09-09 10:30:00,Washington-NA-4211,Washington,2018-09-09 10:30:00,2018-09-09 10:30:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2019-03-22 21:30:00,0.0,0,0,0,2019-03-22 21:30:00,Washington-NA-4211,Washington,2019-03-22 21:30:00,2019-03-22 21:30:00,None (Normal Operation),2019,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2018-10-09 15:30:00,0.0,0,0,0,2018-10-09 15:30:00,Washington-NA-4212,Washington,2018-10-09 15:30:00,2018-10-09 15:30:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2018-07-22 01:30:00,0.0,0,0,0,2018-07-22 01:30:00,Washington-NA-4212,Washington,2018-07-22 01:30:00,2018-07-22 01:30:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2018-08-15 11:00:00,0.0,0,0,0,2018-08-15 11:00:00,Washington-NA-4213,Washington,2018-08-15 11:00:00,2018-08-15 11:00:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2018-11-22 16:00:00,0.0,0,0,0,2018-11-22 16:00:00,Washington-NA-4213,Washington,2018-11-22 16:00:00,2018-11-22 16:00:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2018-09-18 09:30:00,0.0,0,0,0,2018-09-18 09:30:00,Washington-NA-4214,Washington,2018-09-18 09:30:00,2018-09-18 09:30:00,None (Normal Operation),2018,unknown,409.5539379722524,4,212.077072021426
53029,Washington,Island,2019-06-15 01:30:00,0.0,0,0,0,2019-06-15 01:30:00,Washington-NA-4214,Washington,2019-06-15 01:30:00,2019-06-15 01:30:00,None (Normal Operation),2019,unknown,409.5539379722524,4,212.077072021426
53033,Washington,King,2018-09-26 05:45:00,0.0,0,0,0,2018-09-26 05:45:00,Washington-NA-4215,Washington,2018-09-26 05:45:00,2018-09-26 05:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-08-18 11:45:00,0.0,0,0,0,2018-08-18 11:45:00,Washington-NA-4215,Washington,2018-08-18 11:45:00,2018-08-18 11:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-03-08 17:45:00,0.0,0,0,0,2019-03-08 17:45:00,Washington-NA-4216,Washington,2019-03-08 17:45:00,2019-03-08 17:45:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-07-05 04:45:00,0.0,0,0,0,2018-07-05 04:45:00,Washington-NA-4216,Washington,2018-07-05 04:45:00,2018-07-05 04:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-11-27 07:30:00,0.0,0,0,0,2018-11-27 07:30:00,Washington-NA-4217,Washington,2018-11-27 07:30:00,2018-11-27 07:30:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-04-08 14:30:00,0.0,0,0,0,2019-04-08 14:30:00,Washington-NA-4217,Washington,2019-04-08 14:30:00,2019-04-08 14:30:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-03-16 04:00:00,0.0,0,0,0,2019-03-16 04:00:00,Washington-NA-4218,Washington,2019-03-16 04:00:00,2019-03-16 04:00:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-09-02 00:00:00,0.0,0,0,0,2018-09-02 00:00:00,Washington-NA-4218,Washington,2018-09-02 00:00:00,2018-09-02 00:00:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-06-13 18:30:00,0.0,0,0,0,2019-06-13 18:30:00,Washington-NA-4219,Washington,2019-06-13 18:30:00,2019-06-13 18:30:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-03-18 22:30:00,0.0,0,0,0,2019-03-18 22:30:00,Washington-NA-4219,Washington,2019-03-18 22:30:00,2019-03-18 22:30:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-09-10 19:45:00,0.0,0,0,0,2018-09-10 19:45:00,Washington-NA-4220,Washington,2018-09-10 19:45:00,2018-09-10 19:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-10-13 13:45:00,0.0,0,0,0,2018-10-13 13:45:00,Washington-NA-4220,Washington,2018-10-13 13:45:00,2018-10-13 13:45:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-03-05 17:30:00,0.0,0,0,0,2019-03-05 17:30:00,Washington-NA-4221,Washington,2019-03-05 17:30:00,2019-03-05 17:30:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-01-25 22:30:00,0.0,0,0,0,2019-01-25 22:30:00,Washington-NA-4221,Washington,2019-01-25 22:30:00,2019-01-25 22:30:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-11-25 01:00:00,0.0,0,0,0,2018-11-25 01:00:00,Washington-NA-4222,Washington,2018-11-25 01:00:00,2018-11-25 01:00:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-04-28 02:00:00,0.0,0,0,0,2019-04-28 02:00:00,Washington-NA-4222,Washington,2019-04-28 02:00:00,2019-04-28 02:00:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2019-01-21 19:30:00,0.0,0,0,0,2019-01-21 19:30:00,Washington-NA-4223,Washington,2019-01-21 19:30:00,2019-01-21 19:30:00,None (Normal Operation),2019,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2018-06-28 02:30:00,0.0,0,0,0,2018-06-28 02:30:00,Washington-NA-4223,Washington,2018-06-28 02:30:00,2018-06-28 02:30:00,None (Normal Operation),2018,unknown,1037.2113879143997,1,2188.247281553483
53035,Washington,Kitsap,2018-10-12 23:45:00,0.0,0,0,0,2018-10-12 23:45:00,Washington-NA-4224,Washington,2018-10-12 23:45:00,2018-10-12 23:45:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2018-09-12 02:45:00,0.0,0,0,0,2018-09-12 02:45:00,Washington-NA-4224,Washington,2018-09-12 02:45:00,2018-09-12 02:45:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2018-09-30 22:30:00,0.0,0,0,0,2018-09-30 22:30:00,Washington-NA-4225,Washington,2018-09-30 22:30:00,2018-09-30 22:30:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2018-10-10 19:30:00,0.0,0,0,0,2018-10-10 19:30:00,Washington-NA-4225,Washington,2018-10-10 19:30:00,2018-10-10 19:30:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2018-08-20 18:30:00,0.0,0,0,0,2018-08-20 18:30:00,Washington-NA-4226,Washington,2018-08-20 18:30:00,2018-08-20 18:30:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2018-07-20 10:30:00,0.0,0,0,0,2018-07-20 10:30:00,Washington-NA-4226,Washington,2018-07-20 10:30:00,2018-07-20 10:30:00,None (Normal Operation),2018,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2019-02-10 12:15:00,0.0,0,0,0,2019-02-10 12:15:00,Washington-NA-4227,Washington,2019-02-10 12:15:00,2019-02-10 12:15:00,None (Normal Operation),2019,unknown,627.6286015638899,2,439.13072048222136
53035,Washington,Kitsap,2019-01-25 01:15:00,0.0,0,0,0,2019-01-25 01:15:00,Washington-NA-4227,Washington,2019-01-25 01:15:00,2019-01-25 01:15:00,None (Normal Operation),2019,unknown,627.6286015638899,2,439.13072048222136
53053,Washington,Pierce,2019-05-13 16:15:00,0.0,0,0,0,2019-05-13 16:15:00,Washington-NA-4228,Washington,2019-05-13 16:15:00,2019-05-13 16:15:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-10-10 04:15:00,0.0,0,0,0,2018-10-10 04:15:00,Washington-NA-4228,Washington,2018-10-10 04:15:00,2018-10-10 04:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-09-06 18:30:00,0.0,0,0,0,2018-09-06 18:30:00,Washington-NA-4229,Washington,2018-09-06 18:30:00,2018-09-06 18:30:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-05-20 23:30:00,0.0,0,0,0,2019-05-20 23:30:00,Washington-NA-4229,Washington,2019-05-20 23:30:00,2019-05-20 23:30:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-02-13 18:30:00,0.0,0,0,0,2019-02-13 18:30:00,Washington-NA-4230,Washington,2019-02-13 18:30:00,2019-02-13 18:30:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-06-14 06:30:00,0.0,0,0,0,2019-06-14 06:30:00,Washington-NA-4230,Washington,2019-06-14 06:30:00,2019-06-14 06:30:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-03-24 02:15:00,0.0,0,0,0,2019-03-24 02:15:00,Washington-NA-4231,Washington,2019-03-24 02:15:00,2019-03-24 02:15:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-04-07 01:15:00,0.0,0,0,0,2019-04-07 01:15:00,Washington-NA-4231,Washington,2019-04-07 01:15:00,2019-04-07 01:15:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-04-25 11:45:00,0.0,0,0,0,2019-04-25 11:45:00,Washington-NA-4232,Washington,2019-04-25 11:45:00,2019-04-25 11:45:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-11-08 20:45:00,0.0,0,0,0,2018-11-08 20:45:00,Washington-NA-4232,Washington,2018-11-08 20:45:00,2018-11-08 20:45:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-10-07 00:15:00,0.0,0,0,0,2018-10-07 00:15:00,Washington-NA-4233,Washington,2018-10-07 00:15:00,2018-10-07 00:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-03-20 08:15:00,0.0,0,0,0,2019-03-20 08:15:00,Washington-NA-4233,Washington,2019-03-20 08:15:00,2019-03-20 08:15:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-02-15 21:45:00,0.0,0,0,0,2019-02-15 21:45:00,Washington-NA-4234,Washington,2019-02-15 21:45:00,2019-02-15 21:45:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-03-10 02:45:00,0.0,0,0,0,2019-03-10 02:45:00,Washington-NA-4234,Washington,2019-03-10 02:45:00,2019-03-10 02:45:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2018-11-04 11:15:00,0.0,0,0,0,2018-11-04 11:15:00,Washington-NA-4235,Washington,2018-11-04 11:15:00,2018-11-04 11:15:00,None (Normal Operation),2018,unknown,537.0391542051467,1,1715.2008243483344
53053,Washington,Pierce,2019-05-16 21:15:00,0.0,0,0,0,2019-05-16 21:15:00,Washington-NA-4235,Washington,2019-05-16 21:15:00,2019-05-16 21:15:00,None (Normal Operation),2019,unknown,537.0391542051467,1,1715.2008243483344
53057,Washington,Skagit,2019-01-07 08:30:00,0.0,0,0,0,2019-01-07 08:30:00,Washington-NA-4236,Washington,2019-01-07 08:30:00,2019-01-07 08:30:00,None (Normal Operation),2019,iou,73.77441676183601,3,1755.6628121932251
53057,Washington,Skagit,2019-02-24 03:30:00,0.0,0,0,0,2019-02-24 03:30:00,Washington-NA-4236,Washington,2019-02-24 03:30:00,2019-02-24 03:30:00,None (Normal Operation),2019,iou,73.77441676183601,3,1755.6628121932251
53057,Washington,Skagit,2019-01-30 02:15:00,0.0,0,0,0,2019-01-30 02:15:00,Washington-NA-4237,Washington,2019-01-30 02:15:00,2019-01-30 02:15:00,None (Normal Operation),2019,iou,73.77441676183601,3,1755.6628121932251
53057,Washington,Skagit,2019-04-18 23:15:00,0.0,0,0,0,2019-04-18 23:15:00,Washington-NA-4237,Washington,2019-04-18 23:15:00,2019-04-18 23:15:00,None (Normal Operation),2019,iou,73.77441676183601,3,1755.6628121932251
53057,Washington,Skagit,2019-06-06 02:15:00,0.0,0,0,0,2019-06-06 02:15:00,Washington-NA-4238,Washington,2019-06-06 02:15:00,2019-06-06 02:15:00,None (Normal Operation),2019,iou,73.77441676183601,3,1755.6628121932251
53057,Washington,Skagit,2018-09-02 21:15:00,0.0,0,0,0,2018-09-02 21:15:00,Washington-NA-4238,Washington,2018-09-02 21:15:00,2018-09-02 21:15:00,None (Normal Operation),2018,iou,73.77441676183601,3,1755.6628121932251
53063,Washington,Spokane,2019-04-04 04:15:00,0.0,0,0,0,2019-04-04 04:15:00,Washington-NA-4239,Washington,2019-04-04 04:15:00,2019-04-04 04:15:00,None (Normal Operation),2019,iou,303.7325225560554,2,1775.703818152902
53063,Washington,Spokane,2018-12-25 20:15:00,0.0,0,0,0,2018-12-25 20:15:00,Washington-NA-4239,Washington,2018-12-25 20:15:00,2018-12-25 20:15:00,None (Normal Operation),2018,iou,303.7325225560554,2,1775.703818152902
53065,Washington,Stevens,2019-03-09 05:30:00,0.0,0,0,0,2019-03-09 05:30:00,Washington-NA-4240,Washington,2019-03-09 05:30:00,2019-03-09 05:30:00,None (Normal Operation),2019,iou,18.33441381798524,2,2533.214340042851
53065,Washington,Stevens,2018-10-15 18:30:00,0.0,0,0,0,2018-10-15 18:30:00,Washington-NA-4240,Washington,2018-10-15 18:30:00,2018-10-15 18:30:00,None (Normal Operation),2018,iou,18.33441381798524,2,2533.214340042851
53067,Washington,Thurston,2019-06-02 13:00:00,0.0,0,0,0,2019-06-02 13:00:00,Washington-NA-4241,Washington,2019-06-02 13:00:00,2019-06-02 13:00:00,None (Normal Operation),2019,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-12-04 10:00:00,0.0,0,0,0,2018-12-04 10:00:00,Washington-NA-4241,Washington,2018-12-04 10:00:00,2018-12-04 10:00:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-09-27 21:30:00,0.0,0,0,0,2018-09-27 21:30:00,Washington-NA-4242,Washington,2018-09-27 21:30:00,2018-09-27 21:30:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2019-06-09 11:30:00,0.0,0,0,0,2019-06-09 11:30:00,Washington-NA-4242,Washington,2019-06-09 11:30:00,2019-06-09 11:30:00,None (Normal Operation),2019,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-08-31 06:15:00,0.0,0,0,0,2018-08-31 06:15:00,Washington-NA-4243,Washington,2018-08-31 06:15:00,2018-08-31 06:15:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-07-31 11:15:00,0.0,0,0,0,2018-07-31 11:15:00,Washington-NA-4243,Washington,2018-07-31 11:15:00,2018-07-31 11:15:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2019-04-29 22:00:00,0.0,0,0,0,2019-04-29 22:00:00,Washington-NA-4244,Washington,2019-04-29 22:00:00,2019-04-29 22:00:00,None (Normal Operation),2019,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2019-05-15 16:00:00,0.0,0,0,0,2019-05-15 16:00:00,Washington-NA-4244,Washington,2019-05-15 16:00:00,2019-05-15 16:00:00,None (Normal Operation),2019,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-11-14 13:30:00,0.0,0,0,0,2018-11-14 13:30:00,Washington-NA-4245,Washington,2018-11-14 13:30:00,2018-11-14 13:30:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-10-06 08:30:00,0.0,0,0,0,2018-10-06 08:30:00,Washington-NA-4245,Washington,2018-10-06 08:30:00,2018-10-06 08:30:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-07-11 06:00:00,0.0,0,0,0,2018-07-11 06:00:00,Washington-NA-4246,Washington,2018-07-11 06:00:00,2018-07-11 06:00:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-07-21 07:00:00,0.0,0,0,0,2018-07-21 07:00:00,Washington-NA-4246,Washington,2018-07-21 07:00:00,2018-07-21 07:00:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2019-05-18 16:30:00,0.0,0,0,0,2019-05-18 16:30:00,Washington-NA-4247,Washington,2019-05-18 16:30:00,2019-05-18 16:30:00,None (Normal Operation),2019,unknown,386.5009645628541,2,762.7225467171111
53067,Washington,Thurston,2018-10-27 07:30:00,0.0,0,0,0,2018-10-27 07:30:00,Washington-NA-4247,Washington,2018-10-27 07:30:00,2018-10-27 07:30:00,None (Normal Operation),2018,unknown,386.5009645628541,2,762.7225467171111
53073,Washington,Whatcom,2018-08-09 10:45:00,0.0,0,0,0,2018-08-09 10:45:00,Washington-NA-4248,Washington,2018-08-09 10:45:00,2018-08-09 10:45:00,None (Normal Operation),2018,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2018-10-17 05:45:00,0.0,0,0,0,2018-10-17 05:45:00,Washington-NA-4248,Washington,2018-10-17 05:45:00,2018-10-17 05:45:00,None (Normal Operation),2018,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2019-01-07 15:00:00,0.0,0,0,0,2019-01-07 15:00:00,Washington-NA-4249,Washington,2019-01-07 15:00:00,2019-01-07 15:00:00,None (Normal Operation),2019,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2018-12-30 17:00:00,0.0,0,0,0,2018-12-30 17:00:00,Washington-NA-4249,Washington,2018-12-30 17:00:00,2018-12-30 17:00:00,None (Normal Operation),2018,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2019-05-22 16:45:00,0.0,0,0,0,2019-05-22 16:45:00,Washington-NA-4250,Washington,2019-05-22 16:45:00,2019-05-22 16:45:00,None (Normal Operation),2019,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2019-01-15 19:45:00,0.0,0,0,0,2019-01-15 19:45:00,Washington-NA-4250,Washington,2019-01-15 19:45:00,2019-01-15 19:45:00,None (Normal Operation),2019,unknown,104.86286771017411,3,2163.2729006322093
53073,Washington,Whatcom,2018-06-27 17:30:00,0.0,0,0,0,2018-06-27 17:30:00,Washington-NA-4251,Washington,2018-06-27 17:30:00,2018-06-27 17:30:00,None (Normal Operation),2018,unknown,104.86286771017411,3,2163.2729006322093
