state,county,county_lat,county_lon
california,san mateo,37.42274646283022,-122.32873389870656
colorado,baca,37.31930221144007,-102.5600793835954
wisconsin,walworth,42.668369894040254,-88.5422698876953
tennessee,haywood,35.58306089363108,-89.28409895589081
tennessee,washington,36.29313615807055,-82.49716016763497
texas,jefferson,29.883259734697805,-94.16291895078358
tennessee,polk,35.119935521397096,-84.52300428190696
virginia,wythe,36.916948195282416,-81.07877140663487
utah,emery,38.99598834297055,-110.70023884607153
utah,wayne,38.325791716450766,-110.90330853117491
puerto rico,isabela,18.449642313505482,-67.00475135128389
kansas,norton,39.78444983775544,-99.90286046729526
kentucky,powell,37.83037640182612,-83.82293759336741
south dakota,ziebach,44.97957400725653,-101.66550662128455
california,kern,35.34366835249607,-118.72949004863491
texas,chambers,29.738433303375302,-94.60861494914329
vermont,chittenden,44.46085185840025,-73.08079249899652
alabama,autauga,32.53525290498156,-86.64280788942067
alabama,dallas,32.32609168869949,-87.10650220884186
arkansas,newton,35.92011234443171,-93.21764453700261
colorado,ouray,38.15490863340059,-107.76915156038632
georgia,barrow,33.99341872722393,-83.71238313177463
iowa,jefferson,41.031844428337834,-91.94870162194036
kansas,mcpherson,38.39165157184969,-97.64782430826983
kentucky,jessamine,37.87233383021258,-84.58050539177299
kentucky,woodford,38.04257871989579,-84.7434048922477
maine,piscataquis,45.834448891751,-69.28469642373565
missouri,sullivan,40.20988258819143,-93.11151917664712
montana,glacier,48.705145367462414,-112.99423084795026
montana,park,45.48740956920434,-110.52478351458095
north carolina,scotland,34.84116228606874,-79.48030079622494
north carolina,buncombe,35.611503086489726,-82.53102362678037
colorado,park,39.11920404580372,-105.71719017803343
florida,jefferson,30.43760145372758,-83.89534793017357
florida,taylor,30.047161448498557,-83.60299065812184
illinois,bond,38.88687695122004,-89.43562680791702
indiana,daviess,38.702252044545794,-87.07290114635195
idaho,butte,43.72229994873503,-113.1724337266308
kentucky,rockcastle,37.36505709810108,-84.31624277515905
kentucky,shelby,38.21544301831909,-85.1946385508438
minnesota,scott,44.64846580730132,-93.53651799931342
illinois,cass,39.97400883347583,-90.24733117767742
kentucky,muhlenberg,37.21587277213076,-87.14262468923646
north carolina,bertie,36.065937003005345,-76.97665294604688
florida,nassau,30.610532031724844,-81.80212210693601
georgia,richmond,33.35987094002424,-82.07423343955394
idaho,clearwater,46.67426677547602,-115.65720558149478
indiana,ohio,38.94999226389262,-84.96501956837126
indiana,floyd,38.31906590501712,-85.90722553339296
kansas,smith,39.78514239044769,-98.7856772559134
louisiana,caddo,32.579644969141455,-93.88243261471658
maine,oxford,44.49726233849281,-70.75596809964806
maryland,somerset,38.11351464055283,-75.75904272866305
minnesota,lake of the woods,48.769923059269956,-94.90401108315342
missouri,pemiscot,36.21121278660186,-89.7854128593915
minnesota,koochiching,48.24504651810198,-93.78284110691222
nebraska,keya paha,42.87900194836471,-99.71208382142508
new york,wayne,43.15658068877276,-77.0297963847298
pennsylvania,somerset,39.972423627348874,-79.0287456600426
pennsylvania,potter,41.744545207892,-77.89569603712724
florida,orange,28.514603570651563,-81.32351719363184
nebraska,dundy,40.1764458694463,-101.68781141881101
nebraska,holt,42.45517978425071,-98.78361232481488
virginia,hampton,37.055771809804654,-76.36290040110566
georgia,newton,33.55511989624976,-83.85001263190593
alabama,blount,33.98112941091631,-86.56699365724933
arizona,pinal,32.904986140477256,-111.34472505583025
wisconsin,douglas,46.432570972024955,-91.91617779966602
texas,kaufman,32.599399291541474,-96.2879500257144
idaho,camas,43.462898160001515,-114.80531548615393
georgia,wheeler,32.11731023292203,-82.72482652916429
wyoming,albany,41.65247213681164,-105.72444759331002
kentucky,hart,37.29969270346012,-85.88446096709953
kansas,jewell,39.78462945423355,-98.21822251045488
minnesota,norman,47.32644950153186,-96.45562115160347
puerto rico,naguabo,18.230981193725437,-65.75330237944718
mississippi,wilkinson,31.160667978764234,-91.31145202195543
mississippi,alcorn,34.88092146558924,-88.5801321357995
kentucky,carroll,38.66817705276913,-85.12368467841412
mississippi,tallahatchie,33.95060433515352,-90.1732025326643
new york,oswego,43.42709547150186,-76.1417933173358
north carolina,polk,35.2796219337197,-82.16930420077142
tennessee,obion,36.35829926249999,-89.14867300932985
virginia,northampton,37.34291956098507,-75.8777080389197
arizona,pima,32.09977573241143,-111.78942951109723
connecticut,new haven,41.410500520667355,-72.9312839432395
georgia,brooks,30.841743362664744,-83.58019111530507
illinois,randolph,38.05215966678072,-89.82517649331017
iowa,taylor,40.7374817520847,-94.69598428153004
kansas,miami,38.56369433046004,-94.83840989914596
kansas,linn,38.21231047862264,-94.84299573819315
kentucky,whitley,36.75785482430844,-84.14459246587258
kentucky,daviess,37.73171513907076,-87.08787996753036
louisiana,lafourche,29.557239781648093,-90.4172849506195
ohio,morrow,40.52393612407482,-82.79464755641547
ohio,coshocton,40.3020844504854,-81.91986592870981
south carolina,calhoun,33.674958174413476,-80.78074179982629
tennessee,rutherford,35.84244962062688,-86.41669554211784
tennessee,smith,36.250138944265245,-85.95659732549372
ohio,adams,38.84534424572482,-83.47242351385471
virginia,alexandria,38.81875942144913,-77.08633255288721
pennsylvania,clarion,41.19210793618158,-79.4210430446419
west virginia,raleigh,37.770687376847675,-81.2482849959829
puerto rico,juana díaz,18.05158291690773,-66.49531571788918
texas,matagorda,28.821077268421305,-96.01169018328422
south dakota,perkins,45.489603341146626,-102.4744533234251
texas,clay,33.785356068306456,-98.20832281460449
west virginia,fayette,38.0288291724342,-81.08105190564682
missouri,marion,39.80601526893285,-91.62234029753085
tennessee,mcminn,35.424299330193186,-84.61785912822539
pennsylvania,montgomery,40.21080238418453,-75.36703259338793
minnesota,washington,45.03873121357763,-92.8837762085693
virginia,prince william,38.702980148114264,-77.48041870825138
nebraska,dodge,41.57778606473942,-96.65382582151325
nebraska,dakota,42.391093878983376,-96.56464203500984
california,inyo,36.51131300584764,-117.4066246514144
north carolina,iredell,35.806802086389055,-80.8735057380659
arkansas,pulaski,34.7700265283466,-92.31171678226778
missouri,morgan,38.42342092178901,-92.88571692662337
alabama,tallapoosa,32.862158113452566,-85.79750063709672
north dakota,towner,48.68502252117496,-99.24556985329238
missouri,new madrid,36.59443600904357,-89.65200391447907
new mexico,quay,35.10401146924921,-103.55106799383775
virginia,smyth,36.843900366991654,-81.53704086662808
new mexico,chaves,33.36242638876382,-104.4691365669649
texas,cooke,33.63933242869591,-97.21277613974675
texas,crockett,30.723119607334134,-101.4117759768186
texas,culberson,31.446254254705117,-104.51834649768362
kansas,coffey,38.23679499533266,-95.73408427668973
iowa,emmet,43.37788973809661,-94.67860448291232
kentucky,hopkins,37.308353742441305,-87.54119938565402
illinois,clark,39.33369875175366,-87.78771415041446
virginia,manassas,38.74822460729735,-77.48409449909398
south carolina,abbeville,34.223070319224576,-82.4597689331121
kentucky,breckinridge,37.77327168296781,-86.42939876110935
oregon,morrow,45.41832761775471,-119.58430173682285
massachusetts,nantucket,41.284242224294495,-70.07344276510045
kentucky,carter,38.31819037331148,-83.0503475820607
arkansas,montgomery,34.53939264558632,-93.65957678867304
pennsylvania,bedford,40.00634975478395,-78.49058787724731
virginia,martinsville,36.68167233901995,-79.86302674972403
oklahoma,beckham,35.26879851097114,-99.68153918346513
texas,hill,31.990675569074327,-97.13194306652441
texas,hood,32.43009673101167,-97.83240223179958
delaware,new castle,39.58095639390106,-75.64801025481994
new mexico,roosevelt,34.020909336243335,-103.47941868111693
texas,foard,33.97481832502102,-99.77793824671751
arkansas,dallas,33.969663999306746,-92.65425969865963
virginia,spotsylvania,38.18441209569917,-77.65591416793984
new mexico,san miguel,35.48158914508289,-104.81555013423883
north carolina,cabarrus,35.38685993747224,-80.55145129112418
missouri,ripley,36.65269464177116,-90.86376353221546
arkansas,faulkner,35.14712759018593,-92.33187205728875
north carolina,franklin,36.08265323452129,-78.28556020145494
tennessee,scott,36.42869547085114,-84.50386272292185
north carolina,robeson,34.64021250468753,-79.10382352664175
iowa,harrison,41.683356437792156,-95.81702714630477
kentucky,knox,36.890602672724135,-83.85417851021776
kentucky,ballard,37.05849794499636,-88.99940468948942
massachusetts,suffolk,42.33386337033104,-71.07000014228142
kentucky,calloway,36.620927177564866,-88.27216331399384
tennessee,henry,36.3317370988908,-88.30105107131155
south dakota,pennington,44.00510075088149,-102.82389644886172
pennsylvania,bradford,41.78875157020443,-76.51530535783638
south dakota,spink,44.93801706491459,-98.34621969984792
indiana,posey,38.021813474752335,-87.86878255514314
georgia,appling,31.74953853579391,-82.28870363051945
colorado,delta,38.86175497809941,-107.86316003899985
missouri,warren,38.76449816428831,-91.16057067033184
colorado,dolores,37.752636096956344,-108.5173905541659
indiana,elkhart,41.59735335250316,-85.8587024325143
north carolina,caldwell,35.952799406424134,-81.54655939901056
new mexico,union,36.4808693191278,-103.47062860188359
texas,goliad,28.657259988433225,-97.42634930558268
pennsylvania,tioga,41.77281247326698,-77.25426320578616
missouri,saline,39.136677068774276,-93.20200847995574
michigan,ontonagon,46.66418420475037,-89.3149062965903
michigan,houghton,46.89697288167061,-88.68841117741755
iowa,worth,43.37737062439782,-93.26081622933745
kentucky,leslie,37.0937330271252,-83.38151005594816
kansas,sumner,37.23713706332892,-97.47676865233183
michigan,iron,46.20879457843711,-88.53009932036929
kansas,wichita,38.48172207991973,-101.3471470822427
minnesota,fillmore,43.67401383372663,-92.0899807503572
kentucky,magoffin,37.70621586794376,-83.0639996631348
massachusetts,plymouth,41.953138177752976,-70.81288014803017
south dakota,yankton,43.00889873733507,-97.39492344187533
tennessee,cocke,35.925352709747386,-83.1215017529456
alabama,chilton,32.848063954949446,-86.71865176908386
missouri,st. charles,38.78194166821428,-90.67474784367188
indiana,lagrange,41.642552618079264,-85.42670720714825
florida,highlands,27.342827550711135,-81.34094829805002
arkansas,scott,34.86093780643185,-94.0635317898489
ohio,madison,39.894223301595055,-83.40027404387463
new hampshire,rockingham,42.98742793963562,-71.12567479726746
michigan,schoolcraft,46.196305283581935,-86.200054842977
south carolina,laurens,34.48317445987292,-82.00507671983901
south carolina,lee,34.163138530838076,-80.25484249355968
wyoming,goshen,42.086500287504634,-104.35335853658611
utah,davis,40.99003665085985,-112.11218091874912
utah,weber,41.27003092767205,-111.91394686197037
north carolina,cumberland,35.04871922806924,-78.82736651070427
kentucky,martin,37.80103662748865,-82.51407896832407
kentucky,mason,38.595086849543144,-83.8239432296565
south carolina,charleston,32.83475786937869,-79.95285831928477
south dakota,bon homme,42.98822176973336,-97.88501204449214
south carolina,dorchester,33.079150512542405,-80.40562268731081
south carolina,cherokee,35.04857983470601,-81.62054722420893
arkansas,sebastian,35.19913031881834,-94.27459097195671
texas,rusk,32.10825169283817,-94.76185306830955
california,plumas,40.004226256468804,-120.83761994247197
texas,sherman,36.277654973692165,-101.89337164462121
georgia,early,31.323148415290195,-84.90432852352478
south carolina,lexington,33.90222060083137,-81.27218674438006
south carolina,marion,34.07979694364594,-79.36256229001368
wyoming,johnson,44.03829408096837,-106.5846416077601
south carolina,orangeburg,33.43932846619935,-80.79990780904835
utah,salt lake,40.666805121070254,-111.92406366639013
utah,utah,40.11981683517012,-111.66952836591322
west virginia,roane,38.71375385760251,-81.34851359904096
virginia,brunswick,36.764555708639016,-77.85886215631851
west virginia,summers,37.65590825723081,-80.85835778415041
north carolina,montgomery,35.33229657095754,-79.90575286320885
south dakota,clay,42.91450912463948,-96.97557282585139
pennsylvania,carbon,40.91818269271634,-75.70923403546298
pennsylvania,centre,40.91935567365077,-77.8203099602623
illinois,pulaski,37.222744980725125,-89.1271133657859
georgia,chattahoochee,32.34662619982863,-84.78700622620103
colorado,routt,40.48441973216737,-106.99107321070993
iowa,dubuque,42.46859985585393,-90.88240743943378
alabama,chambers,32.913651579524995,-85.39182909519887
georgia,bryan,32.01413143568443,-81.4434513922016
north carolina,northampton,36.418072760686094,-77.39667022507231
california,merced,37.19190410015076,-120.71815906992556
illinois,mclean,40.490655880459364,-88.84758281679406
south carolina,mccormick,33.89944764935568,-82.30948204709154
wyoming,teton,43.93333579212831,-110.58936632202422
virginia,arlington,38.87862647478752,-77.10117998198413
south dakota,grant,45.1722950706086,-96.76769763790935
tennessee,dyer,36.059206202359974,-89.4139170075668
kentucky,nicholas,38.33537313238713,-84.01538202552659
kentucky,owsley,37.419737495339,-83.68315405676374
kentucky,pike,37.46882884778701,-82.39577628202565
ohio,allen,40.77154652518432,-84.10587475892892
georgia,dooly,32.15671297889009,-83.7999253705263
arkansas,white,35.25614332228089,-91.74572522935337
texas,san patricio,28.00990567803064,-97.51877611988341
mississippi,rankin,32.26388168634508,-89.94603904527014
virginia,halifax,36.766846124315904,-78.936590110521
iowa,plymouth,42.73791180903132,-96.21414056112377
texas,real,29.831727264395884,-99.82202740779992
georgia,columbia,33.544583538699,-82.26426429376119
virginia,hanover,37.76015668093397,-77.49082341568565
wyoming,natrona,42.96197068172898,-106.79870040032206
south carolina,newberry,34.28983546863683,-81.5994929461275
wyoming,sheridan,44.79100958045704,-106.87939315134372
minnesota,hennepin,45.00450365212613,-93.47689844965312
tennessee,sumner,36.469353209465865,-86.46053271837872
kentucky,union,37.658344378617294,-87.9455832317859
illinois,dupage,41.85189435665467,-88.08558302680403
illinois,gallatin,37.76240843453855,-88.23081171422272
california,mariposa,37.58142111387552,-119.9057940524148
nebraska,adams,40.524533525909334,-98.50117785535562
minnesota,olmsted,44.00376436692475,-92.40185852229015
mississippi,walthall,31.14826677648252,-90.10622467913335
georgia,union,34.83383800424419,-83.99019029455788
oklahoma,custer,35.639058831432806,-99.00144418339657
connecticut,windham,41.829866491003266,-71.98752722818308
georgia,baldwin,33.06931875470976,-83.24972319104596
virginia,amelia,37.33557211239752,-77.97517717626144
idaho,bonneville,43.38811374470185,-111.61365281747794
indiana,st. joseph,41.616644306201685,-86.28989638593438
colorado,mineral,37.66933776802457,-106.92415687319777
indiana,newton,40.955466803611635,-87.39774716681787
washington,asotin,46.19157242405107,-117.20265629932055
utah,rich,41.631439720545146,-111.24450448769613
minnesota,mower,43.671364734674306,-92.75235525496403
washington,columbia,46.297494760477456,-117.90736294855282
south carolina,williamsburg,33.620127895035985,-79.72792318831077
washington,garfield,46.430951479726986,-117.54449943427942
minnesota,big stone,45.426536515456974,-96.41106440366053
california,calaveras,38.204588644134326,-120.55471938366908
kentucky,bath,38.144920281118765,-83.74322350015744
new hampshire,cheshire,42.91932931471606,-72.25112995213254
north carolina,mecklenburg,35.24656153375228,-80.83272937500894
nebraska,deuel,41.11168457847094,-102.33387629875274
north carolina,mitchell,36.0130661632734,-82.16373265699177
alabama,crenshaw,31.731462368617517,-86.31343656870914
colorado,logan,40.72485460110388,-103.11001683306357
iowa,hamilton,42.38390612983677,-93.70672246467103
colorado,mesa,39.01853250906567,-108.46784453358077
iowa,hardin,42.383870864068825,-93.24034419102912
illinois,mason,40.23940264986016,-89.91684006605257
kansas,rawlins,39.78517968705147,-101.07615738143268
idaho,franklin,42.180983159306855,-111.81331027106238
kansas,sherman,39.351625570150524,-101.71990925912968
montana,silver bow,45.902343649265134,-112.6564463044407
virginia,king and queen,37.71857494796566,-76.89531457035619
virginia,king george,38.273767103243884,-77.15708188098101
missouri,carroll,39.42693629949314,-93.50504584919015
massachusetts,barnstable,41.7233020689659,-70.29026134253667
kentucky,breathitt,37.521585852563945,-83.32381458841165
minnesota,brown,44.24217909266667,-94.72763714749618
kentucky,boyd,38.3592391445471,-82.68785728365067
pennsylvania,adams,39.87156257432927,-77.21768109921305
georgia,wayne,31.551746305806272,-81.91700769517843
montana,powell,46.85428015865898,-112.93358146368384
georgia,white,34.64590521377598,-83.74684553160101
oklahoma,ottawa,36.83551844527625,-94.8104348046332
georgia,jones,33.02500064555718,-83.56055691488422
georgia,mcduffie,33.48251128040472,-82.48143114942644
oregon,union,45.30990263486621,-118.00917545835038
california,modoc,41.58968934965197,-120.72519319629862
iowa,mills,41.033498471974,-95.6212740101878
texas,refugio,28.325602495806283,-97.160298338267
iowa,sioux,43.08288202191388,-96.17803063021866
kentucky,clinton,36.72756295908333,-85.13646264443149
texas,coleman,31.773042542082298,-99.45284939812588
vermont,rutland,43.58029052850374,-73.0369369348725
west virginia,hancock,40.52183400891367,-80.5738848399365
washington,walla walla,46.22945882169456,-118.47888466268381
virginia,lunenburg,36.94620614061257,-78.24058526239794
missouri,christian,36.969627694078824,-93.18876830657301
missouri,miller,38.21462624057037,-92.4280553845967
maryland,garrett,39.52862935518832,-79.27307188799398
kansas,pottawatomie,39.378582033000214,-96.34259783371877
texas,jasper,30.744252502128166,-94.02589956954272
oregon,yamhill,45.23224197337793,-123.30903008068647
wisconsin,forest,45.66717333820327,-88.77024020971743
wisconsin,juneau,43.92384242798978,-90.11362548857328
wisconsin,sauk,43.42626192281116,-89.94797406860783
arkansas,monroe,34.67745866553898,-91.20391392956701
arkansas,st. francis,35.02218727191887,-90.74861476479906
alaska,anchorage,61.149976334560776,-149.11189724072761
wisconsin,oneida,45.705670077824415,-89.52147113049881
california,yuba,39.268706626253405,-121.35150527088052
connecticut,litchfield,41.7921727300793,-73.24543594662718
alabama,geneva,31.09510533296716,-85.8391549675151
idaho,jerome,42.68980066352636,-114.26418883596143
connecticut,new london,41.48711287179199,-72.10246953668243
illinois,livingston,40.89144205208348,-88.55761712191611
michigan,berrien,41.95443248925114,-86.41249340263948
oregon,harney,43.059788592397055,-118.96661703133637
minnesota,traverse,45.772224675062496,-96.47160464980696
virginia,nelson,37.78687549720118,-78.88662632364803
oregon,jackson,42.431265286130284,-122.7285417648272
oregon,tillamook,45.46323111957865,-123.71282531551007
missouri,callaway,38.835545353364196,-91.92627776328939
virginia,henrico,37.538379212333474,-77.40553796579366
wisconsin,vilas,46.052995442056066,-89.51463212009975
wyoming,hot springs,43.71929719452007,-108.44151698155007
minnesota,mille lacs,45.93669602786444,-93.63007067085718
arkansas,ouachita,33.59318906521416,-92.88194730980427
tennessee,claiborne,36.48589317489856,-83.6608351593929
ohio,morgan,39.62065473110238,-81.8527920351169
mississippi,choctaw,33.34756360299692,-89.24845036750057
georgia,candler,32.4033309418856,-82.0735622353129
colorado,pitkin,39.21753836367581,-106.91578703534802
georgia,carroll,33.5825721326088,-85.07995673664486
florida,osceola,28.062395947999406,-81.14886031429577
colorado,rio grande,37.58237325126896,-106.38286928361225
illinois,rock island,41.46737035436335,-90.56813245795665
ohio,preble,39.742158572467574,-84.64796586541715
georgia,charlton,30.781543801642716,-82.13737477394491
iowa,fremont,40.745567001075116,-95.60472113237472
vermont,windsor,43.579081442948414,-72.58654060764738
vermont,addison,44.030961503601965,-73.14048002673414
new hampshire,hillsborough,42.91514278497416,-71.71575714298085
utah,cache,41.72231582548962,-111.7435828945068
nebraska,washington,41.53108167543716,-96.22177426446949
rhode island,washington,41.46919566136205,-71.62335716055847
new york,chautauqua,42.227998669988445,-79.3669131933217
south dakota,roberts,45.62927234100063,-96.94625597732248
ohio,franklin,39.96953098482872,-83.00913678312175
missouri,buchanan,39.659647048514536,-94.80608824046726
maryland,prince george's,38.82978724157022,-76.84708976556294
nevada,eureka,39.97987545305989,-116.268752209596
new jersey,gloucester,39.71671147752688,-75.1400700135065
arkansas,bradley,33.466534720541205,-92.16244161882668
texas,fort bend,29.527572197507222,-95.770865373331
indiana,clinton,40.30205864805558,-86.47520257057045
georgia,floyd,34.262988412217,-85.21426856334155
idaho,elmore,43.35244496018743,-115.4699465337966
indiana,hendricks,39.76952317391033,-86.51006416736286
missouri,franklin,38.41103275607512,-91.07489995109134
washington,klickitat,45.8744444407898,-120.78845916525033
utah,daggett,40.88752519467962,-109.5075412131134
virginia,albemarle,38.0227323150387,-78.5568157794963
united states virgin islands,st. croix,17.73350242936336,-64.76358485351443
tennessee,perry,35.643010934884344,-87.85884034020278
missouri,adair,40.19079648412491,-92.60116808625838
montana,golden valley,46.380815193719314,-109.17537220089996
ohio,hamilton,39.195710441100964,-84.54285167180085
tennessee,hickman,35.80331899591319,-87.47349873365326
texas,montague,33.675327594325125,-97.72445397715687
missouri,stoddard,36.85552121873182,-89.9444366803114
arkansas,hempstead,33.73554525002589,-93.6685175513807
texas,brazoria,29.189459993489486,-95.4517168500978
pennsylvania,northumberland,40.851466696396635,-76.70896311994737
new york,clinton,44.74575561875797,-73.67830471503032
idaho,fremont,44.22835692451448,-111.48271657719262
florida,alachua,29.674717800066766,-82.35813859398795
pennsylvania,huntingdon,40.41663224247703,-77.9813593809542
georgia,worth,31.551519985212988,-83.8510146514717
puerto rico,cabo rojo,18.03975511742611,-67.15445152074129
south carolina,horry,33.92086120577503,-78.99647828532382
montana,meagher,46.59776907602611,-110.88439568539415
south carolina,lancaster,34.68680015001747,-80.70586031042433
north dakota,grand forks,47.92167301822687,-97.45689604064468
new york,richmond,40.58122504843924,-74.1546030748936
virginia,westmoreland,38.1119533531541,-76.80255639209444
new york,ulster,41.88797384101743,-74.25810151866585
north carolina,alleghany,36.491196683473824,-81.12711386232775
pennsylvania,dauphin,40.415324520348804,-76.7793245877291
montana,granite,46.40330127749939,-113.44060713780365
virginia,pittsylvania,36.8211799131062,-79.39723734569027
indiana,union,39.62514141863163,-84.92490786401113
pennsylvania,mercer,41.302134754045326,-80.25811695040196
maine,androscoggin,44.16555450399715,-70.20691242812562
kansas,bourbon,37.85526310765833,-94.84934014704116
kansas,chase,38.30200149147862,-96.59396902178129
texas,collin,33.18833228834491,-96.57268472129618
texas,comal,29.80845379901508,-98.27834367389843
texas,concho,31.326800078689452,-99.86393158894415
virginia,charlotte,37.01170101949322,-78.66149552140325
pennsylvania,lehigh,40.61250781246851,-75.59197780740179
missouri,lincoln,39.05828474484284,-90.95986458810343
missouri,macon,39.83066538087983,-92.56452833786453
new jersey,warren,40.856867982078434,-74.99744009085921
missouri,osage,38.4599550310074,-91.86188263883571
arkansas,howard,34.08862623162136,-93.993299319791
north carolina,davie,35.92930960082738,-80.54425418079714
texas,hardeman,34.29010132092374,-99.74548617462989
missouri,camden,38.02714112648315,-92.76564791772634
texas,hardin,30.33229092663549,-94.39028498853054
arkansas,jackson,35.59919535737695,-91.2146426228343
north carolina,forsyth,36.130660199533786,-80.25590821185449
virginia,buena vista,37.731029531792096,-79.35593742607196
minnesota,wilkin,46.356601224844255,-96.46802978636443
north dakota,mcintosh,46.1119913151139,-99.44152448801316
michigan,charlevoix,45.30528829877281,-85.12802635756677
arkansas,columbia,33.214359738384516,-93.2275688786724
montana,chouteau,47.880404449570854,-110.43597927871036
washington,kitsap,47.61307718969467,-122.67360392683125
florida,duval,30.332128720302936,-81.67060211109836
west virginia,mineral,39.41444073191139,-78.94409764904881
louisiana,beauregard,30.648446405073692,-93.34341311323884
arizona,apache,35.38466382072733,-109.48839450116152
kentucky,bullitt,37.96978335794569,-85.69626011748694
louisiana,lasalle,31.67687170080438,-92.1605808699818
louisiana,sabine,31.562894928135393,-93.55512518661185
kentucky,jackson,37.41980177041809,-84.00608467413005
kentucky,barren,36.96534933534799,-85.933818520347
kentucky,nelson,37.80482227192892,-85.46619722258268
mississippi,montgomery,33.49396267360122,-89.61655782896872
missouri,carter,36.94115154075808,-90.96226967794398
montana,rosebud,46.22661742575238,-106.72798456175592
minnesota,itasca,47.50891232483552,-93.63106404892298
virginia,tazewell,37.125034833579775,-81.56043905768264
texas,nacogdoches,31.61626001560517,-94.61577958148946
illinois,macoupin,39.2608687024302,-89.9245757874314
georgia,miller,31.16484212033498,-84.73107417167068
puerto rico,añasco,18.288922189016983,-67.12203042459122
puerto rico,villalba,18.128620419769327,-66.47194208350847
nebraska,brown,42.429664909436255,-99.92938214650925
wyoming,laramie,41.307227732130954,-104.68950495824983
alabama,calhoun,33.77179325922145,-85.82572321344416
arkansas,izard,36.09508060088276,-91.91338702773004
california,madera,37.21807703012133,-119.76438920367065
louisiana,vernon,31.108314745456223,-93.18392410040144
arizona,navajo,35.3910983670152,-110.32039643325388
north dakota,adams,46.09704603771702,-102.52818522719244
illinois,alexander,37.191573593894795,-89.33732849798103
texas,ochiltree,36.27830710007945,-100.81584499526367
north dakota,mclean,47.607307228986166,-101.32115226251626
oregon,deschutes,43.914549749365015,-121.22600065337517
north dakota,williams,48.343531690994006,-103.48014960553641
tennessee,white,35.92641054706151,-85.45445595915861
oklahoma,ellis,36.21799964011901,-99.75430615249523
iowa,monona,42.05250959396949,-95.95989506134859
texas,fisher,32.74288149859769,-100.4019250046257
kentucky,carlisle,36.85299099254063,-88.97057640853035
alabama,covington,31.24845664533982,-86.45135425275689
california,san francisco,37.75667399037248,-122.43968673027159
florida,miami-dade,25.615055854084638,-80.5593475685103
colorado,denver,39.76054169820852,-104.87903779384656
idaho,ada,43.450440453246536,-116.24100590870282
illinois,sangamon,39.758198952694116,-89.65904013498347
georgia,upson,32.88090735534581,-84.29965527255192
kentucky,pulaski,37.10378088344408,-84.57717344543015
kentucky,russell,36.99112558819273,-85.05846187643317
illinois,greene,39.356336174288806,-90.39054862977623
minnesota,hubbard,47.1082718059861,-94.91638670950987
virginia,mecklenburg,36.68052891280561,-78.362655649161
tennessee,coffee,35.49016576032105,-86.07557932083111
south dakota,harding,45.57985769785694,-103.49436839841412
colorado,montezuma,37.33899576407026,-108.59681057984663
tennessee,fentress,36.380481989900716,-84.93233923119543
new mexico,catron,33.914594000672636,-108.40501565341796
wyoming,fremont,43.03942482885096,-108.62597800428179
south dakota,sully,44.71576859438134,-100.13226179955453
georgia,habersham,34.63068976996565,-83.53060593341678
georgia,lincoln,33.79354557757611,-82.45124841331432
georgia,rabun,34.88174508597484,-83.40272164371343
georgia,lowndes,30.833772924309972,-83.26770546587376
indiana,harrison,38.19497741167981,-86.11153212546537
illinois,brown,39.96162802681504,-90.75019871649182
mississippi,yalobusha,34.028178786914154,-89.70743666767272
north carolina,rutherford,35.40249414471004,-81.91988640126743
north carolina,caswell,36.39312449941687,-79.33357002144528
ohio,highland,39.18458473411747,-83.60095673205868
oklahoma,logan,35.919094531791664,-97.4429278155519
pennsylvania,cameron,41.43673504965045,-78.20404433375268
south carolina,sumter,33.91609186630996,-80.38202050342309
tennessee,wilson,36.15430955514523,-86.29762736803272
louisiana,bossier,32.67857887858347,-93.60510359768634
idaho,oneida,42.19494083162469,-112.5393283356276
idaho,payette,44.00675590356988,-116.76063623216737
tennessee,hawkins,36.44143711097812,-82.94546330374993
south dakota,kingsbury,44.36964036718444,-97.49137969167158
south carolina,darlington,34.33240144432287,-79.95750106873271
south dakota,mellette,43.581584144164815,-100.75968134087503
texas,grayson,33.627012281141475,-96.67767592150676
texas,burleson,30.492140862612644,-96.62081701352258
iowa,clinton,41.89807366009581,-90.53225029151865
louisiana,st. helena,30.821691148405343,-90.71046959162315
michigan,macomb,42.69576060872065,-82.93242398830164
minnesota,polk,47.7741563627027,-96.4009000379648
mississippi,washington,33.28368134245593,-90.94756323359874
missouri,newton,36.90561215993323,-94.33936117190544
new york,kings,40.639749058540666,-73.93854833624229
ohio,brown,38.93356995668521,-83.86719059683794
pennsylvania,pike,41.33179522214663,-75.03339886866682
wisconsin,waukesha,43.018158447219214,-88.30448134520041
oregon,crook,44.14211057994376,-120.35562228123273
tennessee,campbell,36.40362551893516,-84.14976277644512
tennessee,humphreys,36.040954345716194,-87.77572273289186
south dakota,minnehaha,43.674154312841324,-96.79141370903652
minnesota,kittson,48.77700350078984,-96.78248611184571
virginia,surry,37.10957401386072,-76.89973697237511
wisconsin,burnett,45.86266527088342,-92.3679455587006
virginia,essex,37.94262511958648,-76.95160912124838
puerto rico,carolina,18.37579685510836,-65.95715889846394
puerto rico,lajas,18.012048328020725,-67.03992304460132
kentucky,monroe,36.71222338705249,-85.71647410783754
north carolina,dare,35.762840307640694,-75.78225815198367
louisiana,bienville,32.34710470997622,-93.05629423214522
louisiana,catahoula,31.665814565091328,-91.84723276595868
