fips,state,county,start_time,duration,label
5063,Arkansas,Independence,2019-08-13 21:00:00,0.0,0
5063,Arkansas,Independence,2015-01-12 02:00:00,0.0,0
5063,Arkansas,Independence,2018-08-24 07:00:00,0.0,0
5063,Arkansas,Independence,2018-11-13 15:00:00,0.0,0
5065,Arkansas,Izard,2019-09-15 06:00:00,0.0,0
5065,Arkansas,Izard,2017-04-07 05:00:00,0.0,0
5065,Arkansas,Izard,2019-02-03 23:00:00,0.0,0
5065,Arkansas,Izard,2017-04-13 19:00:00,0.0,0
5065,Arkansas,Izard,2018-11-28 10:00:00,0.0,0
5065,Arkansas,Izard,2016-08-27 15:00:00,0.0,0
5065,Arkansas,Izard,2020-10-02 22:00:00,0.0,0
5065,Arkansas,Izard,2017-08-28 05:00:00,0.0,0
5065,Arkansas,Izard,2016-10-21 06:00:00,0.0,0
5065,Arkansas,Izard,2016-10-19 17:00:00,0.0,0
5067,Arkansas,Jackson,2014-04-06 10:00:00,0.0,0
5067,Arkansas,Jackson,2014-12-09 17:00:00,0.0,0
5067,Arkansas,Jackson,2016-06-04 14:00:00,0.0,0
5067,Arkansas,Jackson,2022-07-09 10:00:00,0.0,0
5067,Arkansas,Jackson,2019-11-25 03:00:00,0.0,0
5067,Arkansas,Jackson,2019-02-13 03:00:00,0.0,0
5067,Arkansas,Jackson,2022-05-21 02:00:00,0.0,0
5067,Arkansas,Jackson,2020-02-01 22:00:00,0.0,0
5067,Arkansas,Jackson,2023-02-02 03:00:00,0.0,0
5067,Arkansas,Jackson,2019-09-25 17:00:00,0.0,0
5069,Arkansas,Jefferson,2020-09-04 15:00:00,0.0,0
5069,Arkansas,Jefferson,2017-03-10 08:00:00,0.0,0
5069,Arkansas,Jefferson,2023-09-27 01:00:00,0.0,0
5069,Arkansas,Jefferson,2014-01-16 13:00:00,0.0,0
5069,Arkansas,Jefferson,2016-07-02 23:00:00,0.0,0
5069,Arkansas,Jefferson,2019-03-02 01:00:00,0.0,0
5069,Arkansas,Jefferson,2021-03-28 01:00:00,0.0,0
5069,Arkansas,Jefferson,2023-08-13 02:00:00,0.0,0
5069,Arkansas,Jefferson,2021-01-12 18:00:00,0.0,0
5069,Arkansas,Jefferson,2023-05-24 00:00:00,0.0,0
5071,Arkansas,Johnson,2018-05-30 14:00:00,0.0,0
5071,Arkansas,Johnson,2019-01-26 13:00:00,0.0,0
5071,Arkansas,Johnson,2023-03-11 22:00:00,0.0,0
5071,Arkansas,Johnson,2014-02-09 21:00:00,0.0,0
5071,Arkansas,Johnson,2016-01-25 16:00:00,0.0,0
5071,Arkansas,Johnson,2019-09-14 05:00:00,0.0,0
5071,Arkansas,Johnson,2015-11-29 02:00:00,0.0,0
5071,Arkansas,Johnson,2020-03-11 07:00:00,0.0,0
5071,Arkansas,Johnson,2016-05-22 13:00:00,0.0,0
5071,Arkansas,Johnson,2018-05-07 15:00:00,0.0,0
5073,Arkansas,Lafayette,2023-04-24 15:00:00,0.0,0
5073,Arkansas,Lafayette,2023-03-13 19:00:00,0.0,0
5073,Arkansas,Lafayette,2017-09-01 23:00:00,0.0,0
5073,Arkansas,Lafayette,2023-10-21 06:00:00,0.0,0
5073,Arkansas,Lafayette,2022-06-10 17:00:00,0.0,0
5073,Arkansas,Lafayette,2023-07-22 16:00:00,0.0,0
5073,Arkansas,Lafayette,2019-03-01 23:00:00,0.0,0
5073,Arkansas,Lafayette,2020-10-14 10:00:00,0.0,0
5073,Arkansas,Lafayette,2018-04-30 07:00:00,0.0,0
5073,Arkansas,Lafayette,2014-11-18 22:00:00,0.0,0
5075,Arkansas,Lawrence,2015-09-06 05:00:00,0.0,0
5075,Arkansas,Lawrence,2017-03-25 07:00:00,0.0,0
5075,Arkansas,Lawrence,2018-07-06 09:00:00,0.0,0
5075,Arkansas,Lawrence,2023-11-23 06:00:00,0.0,0
5075,Arkansas,Lawrence,2018-09-23 18:00:00,0.0,0
5075,Arkansas,Lawrence,2018-03-15 16:00:00,0.0,0
5075,Arkansas,Lawrence,2016-07-13 13:00:00,0.0,0
5075,Arkansas,Lawrence,2021-02-23 06:00:00,0.0,0
5075,Arkansas,Lawrence,2020-05-14 15:00:00,0.0,0
5075,Arkansas,Lawrence,2015-06-15 08:00:00,0.0,0
5077,Arkansas,Lee,2023-02-13 12:00:00,0.0,0
5077,Arkansas,Lee,2020-06-26 12:00:00,0.0,0
5077,Arkansas,Lee,2017-08-08 10:00:00,0.0,0
5077,Arkansas,Lee,2015-08-09 02:00:00,0.0,0
5077,Arkansas,Lee,2014-08-25 19:00:00,0.0,0
5077,Arkansas,Lee,2021-11-04 10:00:00,0.0,0
5077,Arkansas,Lee,2014-03-17 15:00:00,0.0,0
5077,Arkansas,Lee,2016-02-13 20:00:00,0.0,0
5077,Arkansas,Lee,2019-04-18 05:00:00,0.0,0
5077,Arkansas,Lee,2018-08-05 07:00:00,0.0,0
5079,Arkansas,Lincoln,2015-09-06 05:00:00,0.0,0
5079,Arkansas,Lincoln,2017-03-25 07:00:00,0.0,0
5079,Arkansas,Lincoln,2018-07-06 09:00:00,0.0,0
5079,Arkansas,Lincoln,2023-11-23 06:00:00,0.0,0
5079,Arkansas,Lincoln,2018-09-23 18:00:00,0.0,0
5079,Arkansas,Lincoln,2018-03-15 16:00:00,0.0,0
5079,Arkansas,Lincoln,2016-07-13 13:00:00,0.0,0
5079,Arkansas,Lincoln,2021-02-19 03:00:00,0.0,0
5079,Arkansas,Lincoln,2020-05-10 13:00:00,0.0,0
5079,Arkansas,Lincoln,2015-06-15 08:00:00,0.0,0
5081,Arkansas,Little River,2023-08-09 02:00:00,0.0,0
5081,Arkansas,Little River,2014-12-21 05:00:00,0.0,0
5081,Arkansas,Little River,2022-02-02 11:00:00,0.0,0
5081,Arkansas,Little River,2015-08-11 21:00:00,0.0,0
5081,Arkansas,Little River,2021-06-26 01:00:00,0.0,0
5081,Arkansas,Little River,2021-03-25 11:00:00,0.0,0
5081,Arkansas,Little River,2018-10-08 07:00:00,0.0,0
5081,Arkansas,Little River,2019-07-10 00:00:00,0.0,0
5081,Arkansas,Little River,2016-05-07 06:00:00,0.0,0
5081,Arkansas,Little River,2018-01-31 09:00:00,0.0,0
5083,Arkansas,Logan,2016-08-04 14:00:00,0.0,0
5083,Arkansas,Logan,2014-04-03 04:00:00,0.0,0
5083,Arkansas,Logan,2014-04-19 13:00:00,0.0,0
5083,Arkansas,Logan,2017-09-11 13:00:00,0.0,0
5083,Arkansas,Logan,2022-02-02 04:00:00,0.0,0
5083,Arkansas,Logan,2019-12-17 15:00:00,0.0,0
5083,Arkansas,Logan,2022-08-29 02:00:00,0.0,0
5083,Arkansas,Logan,2022-05-07 20:00:00,0.0,0
5083,Arkansas,Logan,2022-08-23 17:00:00,0.0,0
5083,Arkansas,Logan,2015-08-15 08:00:00,0.0,0
5085,Arkansas,Lonoke,2020-05-16 00:00:00,0.0,0
5085,Arkansas,Lonoke,2021-08-24 07:00:00,0.0,0
5085,Arkansas,Lonoke,2017-03-08 19:00:00,0.0,0
5085,Arkansas,Lonoke,2022-09-03 08:00:00,0.0,0
5085,Arkansas,Lonoke,2016-09-08 14:00:00,0.0,0
5085,Arkansas,Lonoke,2023-03-01 22:00:00,0.0,0
5085,Arkansas,Lonoke,2019-02-12 17:00:00,0.0,0
5085,Arkansas,Lonoke,2014-03-14 19:00:00,0.0,0
5085,Arkansas,Lonoke,2015-05-27 10:00:00,0.0,0
5085,Arkansas,Lonoke,2023-03-07 07:00:00,0.0,0
5087,Arkansas,Madison,2016-07-06 09:00:00,0.0,0
5087,Arkansas,Madison,2016-03-04 09:00:00,0.0,0
5087,Arkansas,Madison,2019-11-08 07:00:00,0.0,0
5087,Arkansas,Madison,2021-06-12 22:00:00,0.0,0
5087,Arkansas,Madison,2019-06-26 08:00:00,0.0,0
5087,Arkansas,Madison,2019-03-24 09:00:00,0.0,0
5087,Arkansas,Madison,2020-07-11 02:00:00,0.0,0
5087,Arkansas,Madison,2016-04-04 15:00:00,0.0,0
5087,Arkansas,Madison,2021-11-23 00:00:00,0.0,0
5087,Arkansas,Madison,2017-02-24 11:00:00,0.0,0
5089,Arkansas,Marion,2019-09-23 14:00:00,0.0,0
5089,Arkansas,Marion,2017-04-07 05:00:00,0.0,0
5089,Arkansas,Marion,2019-02-08 01:00:00,0.0,0
5089,Arkansas,Marion,2017-04-13 19:00:00,0.0,0
5089,Arkansas,Marion,2018-12-02 12:00:00,0.0,0
5089,Arkansas,Marion,2016-08-27 15:00:00,0.0,0
5089,Arkansas,Marion,2020-10-07 05:00:00,0.0,0
5089,Arkansas,Marion,2017-09-01 07:00:00,0.0,0
5089,Arkansas,Marion,2016-10-21 06:00:00,0.0,0
5089,Arkansas,Marion,2016-10-19 17:00:00,0.0,0
5091,Arkansas,Miller,2022-11-01 18:00:00,0.0,0
5091,Arkansas,Miller,2023-12-09 06:00:00,0.0,0
5091,Arkansas,Miller,2022-02-04 06:00:00,0.0,0
5091,Arkansas,Miller,2015-05-19 06:00:00,0.0,0
5091,Arkansas,Miller,2015-08-11 16:00:00,0.0,0
5091,Arkansas,Miller,2017-05-20 18:00:00,0.0,0
5091,Arkansas,Miller,2019-03-09 15:00:00,0.0,0
5091,Arkansas,Miller,2017-07-23 18:00:00,0.0,0
5091,Arkansas,Miller,2015-10-11 07:00:00,0.0,0
5091,Arkansas,Miller,2019-01-26 12:00:00,0.0,0
5093,Arkansas,Mississippi,2019-03-01 09:00:00,0.0,0
5093,Arkansas,Mississippi,2017-05-13 21:00:00,0.0,0
5093,Arkansas,Mississippi,2014-09-24 15:00:00,0.0,0
5093,Arkansas,Mississippi,2017-12-02 00:00:00,0.0,0
5093,Arkansas,Mississippi,2019-01-04 06:00:00,0.0,0
5093,Arkansas,Mississippi,2022-11-20 14:00:00,0.0,0
5093,Arkansas,Mississippi,2022-09-13 07:00:00,0.0,0
5093,Arkansas,Mississippi,2020-05-18 13:00:00,0.0,0
5093,Arkansas,Mississippi,2018-08-28 13:00:00,0.0,0
5093,Arkansas,Mississippi,2016-10-16 04:00:00,0.0,0
5095,Arkansas,Monroe,2016-07-06 09:00:00,0.0,0
5095,Arkansas,Monroe,2016-03-04 09:00:00,0.0,0
5095,Arkansas,Monroe,2019-11-08 09:00:00,0.0,0
5095,Arkansas,Monroe,2020-09-05 07:00:00,0.0,0
5095,Arkansas,Monroe,2019-08-18 22:00:00,0.0,0
5095,Arkansas,Monroe,2019-03-24 11:00:00,0.0,0
5095,Arkansas,Monroe,2023-12-01 16:00:00,0.0,0
5095,Arkansas,Monroe,2016-04-04 15:00:00,0.0,0
5095,Arkansas,Monroe,2021-08-21 19:00:00,0.0,0
5095,Arkansas,Monroe,2017-02-24 11:00:00,0.0,0
5097,Arkansas,Montgomery,2014-08-29 11:00:00,0.0,0
5097,Arkansas,Montgomery,2023-08-07 10:00:00,0.0,0
5097,Arkansas,Montgomery,2015-10-04 04:00:00,0.0,0
5097,Arkansas,Montgomery,2022-12-07 18:00:00,0.0,0
5097,Arkansas,Montgomery,2014-09-15 20:00:00,0.0,0
5097,Arkansas,Montgomery,2017-05-02 08:00:00,0.0,0
5097,Arkansas,Montgomery,2023-03-02 05:00:00,0.0,0
5097,Arkansas,Montgomery,2016-12-01 05:00:00,0.0,0
5097,Arkansas,Montgomery,2018-09-02 12:00:00,0.0,0
5097,Arkansas,Montgomery,2018-04-27 23:00:00,0.0,0
5099,Arkansas,Nevada,2022-06-11 20:00:00,0.0,0
5099,Arkansas,Nevada,2021-12-21 18:00:00,0.0,0
5099,Arkansas,Nevada,2017-08-05 10:00:00,0.0,0
5099,Arkansas,Nevada,2017-04-19 15:00:00,0.0,0
5099,Arkansas,Nevada,2015-01-17 06:00:00,0.0,0
5099,Arkansas,Nevada,2015-06-04 08:00:00,0.0,0
5099,Arkansas,Nevada,2020-04-01 02:00:00,0.0,0
5099,Arkansas,Nevada,2015-08-23 02:00:00,0.0,0
5099,Arkansas,Nevada,2022-04-26 20:00:00,0.0,0
5099,Arkansas,Nevada,2015-10-08 23:00:00,0.0,0
5101,Arkansas,Newton,2015-06-07 19:00:00,0.0,0
5101,Arkansas,Newton,2020-03-21 08:00:00,0.0,0
5101,Arkansas,Newton,2020-05-17 08:00:00,0.0,0
5101,Arkansas,Newton,2014-02-18 00:00:00,0.0,0
5101,Arkansas,Newton,2020-09-14 03:00:00,0.0,0
5101,Arkansas,Newton,2021-09-17 15:00:00,0.0,0
5101,Arkansas,Newton,2014-07-07 04:00:00,0.0,0
5101,Arkansas,Newton,2022-01-04 23:00:00,0.0,0
5101,Arkansas,Newton,2023-11-15 20:00:00,0.0,0
5101,Arkansas,Newton,2020-05-18 19:00:00,0.0,0
5103,Arkansas,Ouachita,2019-05-26 07:00:00,0.0,0
5103,Arkansas,Ouachita,2022-08-27 10:00:00,0.0,0
5103,Arkansas,Ouachita,2023-03-19 17:00:00,0.0,0
5103,Arkansas,Ouachita,2018-08-12 15:00:00,0.0,0
5103,Arkansas,Ouachita,2017-01-17 19:00:00,0.0,0
5103,Arkansas,Ouachita,2023-02-27 13:00:00,0.0,0
5103,Arkansas,Ouachita,2015-10-17 18:00:00,0.0,0
5103,Arkansas,Ouachita,2018-03-30 03:00:00,0.0,0
5103,Arkansas,Ouachita,2023-02-27 04:00:00,0.0,0
5103,Arkansas,Ouachita,2022-09-14 17:00:00,0.0,0
5105,Arkansas,Perry,2021-12-15 10:00:00,0.0,0
5105,Arkansas,Perry,2014-06-24 17:00:00,0.0,0
5105,Arkansas,Perry,2017-08-28 11:00:00,0.0,0
5105,Arkansas,Perry,2016-12-10 21:00:00,0.0,0
5105,Arkansas,Perry,2021-01-24 12:00:00,0.0,0
5105,Arkansas,Perry,2018-11-08 16:00:00,0.0,0
5105,Arkansas,Perry,2016-10-01 16:00:00,0.0,0
5105,Arkansas,Perry,2023-12-10 07:00:00,0.0,0
5105,Arkansas,Perry,2016-03-02 11:00:00,0.0,0
5105,Arkansas,Perry,2023-06-25 23:00:00,0.0,0
5107,Arkansas,Phillips,2018-11-06 21:00:00,0.0,0
5107,Arkansas,Phillips,2023-07-26 01:00:00,0.0,0
5107,Arkansas,Phillips,2019-02-12 03:00:00,0.0,0
5107,Arkansas,Phillips,2018-03-22 05:00:00,0.0,0
5107,Arkansas,Phillips,2019-03-28 05:00:00,0.0,0
5107,Arkansas,Phillips,2017-07-11 18:00:00,0.0,0
5107,Arkansas,Phillips,2015-10-18 06:00:00,0.0,0
5107,Arkansas,Phillips,2021-03-23 23:00:00,0.0,0
5107,Arkansas,Phillips,2017-01-08 16:00:00,0.0,0
5107,Arkansas,Phillips,2018-12-07 09:00:00,0.0,0
5109,Arkansas,Pike,2022-07-24 20:00:00,0.0,0
5109,Arkansas,Pike,2018-11-23 01:00:00,0.0,0
5109,Arkansas,Pike,2023-07-28 23:00:00,0.0,0
5109,Arkansas,Pike,2016-09-28 17:00:00,0.0,0
5109,Arkansas,Pike,2023-12-15 17:00:00,0.0,0
5109,Arkansas,Pike,2017-09-26 15:00:00,0.0,0
5109,Arkansas,Pike,2014-04-05 03:00:00,0.0,0
5109,Arkansas,Pike,2022-04-20 15:00:00,0.0,0
5109,Arkansas,Pike,2015-03-02 16:00:00,0.0,0
5109,Arkansas,Pike,2019-11-27 01:00:00,0.0,0
5111,Arkansas,Poinsett,2022-01-30 22:00:00,0.0,0
5111,Arkansas,Poinsett,2018-04-01 06:00:00,0.0,0
5111,Arkansas,Poinsett,2016-01-09 03:00:00,0.0,0
5111,Arkansas,Poinsett,2018-07-25 17:00:00,0.0,0
5111,Arkansas,Poinsett,2019-04-16 02:00:00,0.0,0
5111,Arkansas,Poinsett,2021-08-06 21:00:00,0.0,0
5111,Arkansas,Poinsett,2016-03-17 10:00:00,0.0,0
5111,Arkansas,Poinsett,2014-11-29 14:00:00,0.0,0
5111,Arkansas,Poinsett,2023-06-16 05:00:00,0.0,0
5111,Arkansas,Poinsett,2022-01-08 04:00:00,0.0,0
5113,Arkansas,Polk,2015-09-06 05:00:00,0.0,0
5113,Arkansas,Polk,2017-03-25 07:00:00,0.0,0
5113,Arkansas,Polk,2018-07-06 09:00:00,0.0,0
5113,Arkansas,Polk,2023-11-23 06:00:00,0.0,0
5113,Arkansas,Polk,2018-09-23 18:00:00,0.0,0
5113,Arkansas,Polk,2018-03-15 16:00:00,0.0,0
5113,Arkansas,Polk,2016-07-13 13:00:00,0.0,0
5113,Arkansas,Polk,2021-02-19 03:00:00,0.0,0
5113,Arkansas,Polk,2020-05-10 13:00:00,0.0,0
5113,Arkansas,Polk,2015-06-15 08:00:00,0.0,0
5115,Arkansas,Pope,2017-06-22 01:00:00,0.0,0
5115,Arkansas,Pope,2014-05-11 17:00:00,0.0,0
5115,Arkansas,Pope,2019-06-20 03:00:00,0.0,0
5115,Arkansas,Pope,2014-02-27 00:00:00,0.0,0
5115,Arkansas,Pope,2020-07-20 13:00:00,0.0,0
5115,Arkansas,Pope,2021-01-18 07:00:00,0.0,0
5115,Arkansas,Pope,2015-08-29 08:00:00,0.0,0
5115,Arkansas,Pope,2023-03-12 21:00:00,0.0,0
5115,Arkansas,Pope,2021-11-22 03:00:00,0.0,0
5115,Arkansas,Pope,2016-02-03 18:00:00,0.0,0
5117,Arkansas,Prairie,2016-05-04 03:00:00,0.0,0
5117,Arkansas,Prairie,2014-09-30 09:00:00,0.0,0
5117,Arkansas,Prairie,2015-09-12 16:00:00,0.0,0
5117,Arkansas,Prairie,2020-07-01 06:00:00,0.0,0
5117,Arkansas,Prairie,2015-01-06 13:00:00,0.0,0
5117,Arkansas,Prairie,2019-02-24 18:00:00,0.0,0
5117,Arkansas,Prairie,2019-05-21 21:00:00,0.0,0
5117,Arkansas,Prairie,2021-12-08 11:00:00,0.0,0
5117,Arkansas,Prairie,2022-03-04 12:00:00,0.0,0
5117,Arkansas,Prairie,2019-07-27 23:00:00,0.0,0
5119,Arkansas,Pulaski,2015-01-27 21:00:00,0.0,0
5119,Arkansas,Pulaski,2018-10-05 00:00:00,0.0,0
5119,Arkansas,Pulaski,2020-06-19 05:00:00,0.0,0
5119,Arkansas,Pulaski,2017-10-13 19:00:00,0.0,0
5119,Arkansas,Pulaski,2017-07-20 08:00:00,0.0,0
5119,Arkansas,Pulaski,2021-02-08 23:00:00,0.0,0
5119,Arkansas,Pulaski,2018-07-09 18:00:00,0.0,0
5119,Arkansas,Pulaski,2018-12-16 17:00:00,0.0,0
5119,Arkansas,Pulaski,2014-12-11 01:00:00,0.0,0
5119,Arkansas,Pulaski,2018-04-11 14:00:00,0.0,0
5121,Arkansas,Randolph,2014-12-30 04:00:00,0.0,0
5121,Arkansas,Randolph,2019-07-15 23:00:00,0.0,0
5121,Arkansas,Randolph,2022-09-11 08:00:00,0.0,0
5121,Arkansas,Randolph,2019-06-24 03:00:00,0.0,0
5121,Arkansas,Randolph,2014-04-16 22:00:00,0.0,0
5121,Arkansas,Randolph,2015-04-13 17:00:00,0.0,0
5121,Arkansas,Randolph,2021-01-30 09:00:00,0.0,0
5121,Arkansas,Randolph,2022-10-27 00:00:00,0.0,0
5121,Arkansas,Randolph,2023-05-04 21:00:00,0.0,0
5121,Arkansas,Randolph,2017-01-12 06:00:00,0.0,0
5123,Arkansas,St. Francis,2015-01-16 00:00:00,0.0,0
5123,Arkansas,St. Francis,2014-12-07 20:00:00,0.0,0
5123,Arkansas,St. Francis,2014-04-29 12:00:00,0.0,0
5123,Arkansas,St. Francis,2023-08-18 06:00:00,0.0,0
5123,Arkansas,St. Francis,2017-01-15 13:00:00,0.0,0
5123,Arkansas,St. Francis,2018-06-20 08:00:00,0.0,0
5123,Arkansas,St. Francis,2019-07-14 05:00:00,0.0,0
5123,Arkansas,St. Francis,2022-08-18 15:00:00,0.0,0
5123,Arkansas,St. Francis,2016-03-27 03:00:00,0.0,0
5123,Arkansas,St. Francis,2019-02-04 06:00:00,0.0,0
5125,Arkansas,Saline,2021-06-25 15:00:00,0.0,0
5125,Arkansas,Saline,2019-07-23 08:00:00,0.0,0
5125,Arkansas,Saline,2017-07-02 02:00:00,0.0,0
5125,Arkansas,Saline,2023-05-19 11:00:00,0.0,0
5125,Arkansas,Saline,2022-05-15 23:00:00,0.0,0
5125,Arkansas,Saline,2019-12-14 04:00:00,0.0,0
5125,Arkansas,Saline,2020-03-06 16:00:00,0.0,0
5125,Arkansas,Saline,2022-02-06 14:00:00,0.0,0
5125,Arkansas,Saline,2019-01-24 20:00:00,0.0,0
5125,Arkansas,Saline,2023-06-15 05:00:00,0.0,0
5127,Arkansas,Scott,2018-12-05 11:00:00,0.0,0
5127,Arkansas,Scott,2021-08-05 02:00:00,0.0,0
5127,Arkansas,Scott,2020-02-27 19:00:00,0.0,0
5127,Arkansas,Scott,2018-07-10 18:00:00,0.0,0
5127,Arkansas,Scott,2022-04-03 23:00:00,0.0,0
5127,Arkansas,Scott,2016-03-01 03:00:00,0.0,0
5127,Arkansas,Scott,2015-06-11 19:00:00,0.0,0
5127,Arkansas,Scott,2019-12-01 16:00:00,0.0,0
5127,Arkansas,Scott,2015-07-31 15:00:00,0.0,0
5127,Arkansas,Scott,2015-10-14 21:00:00,0.0,0
5129,Arkansas,Searcy,2021-12-15 10:00:00,0.0,0
5129,Arkansas,Searcy,2014-06-24 17:00:00,0.0,0
5129,Arkansas,Searcy,2017-08-28 11:00:00,0.0,0
5129,Arkansas,Searcy,2016-12-10 21:00:00,0.0,0
5129,Arkansas,Searcy,2021-01-24 12:00:00,0.0,0
5129,Arkansas,Searcy,2018-11-08 16:00:00,0.0,0
5129,Arkansas,Searcy,2016-10-01 16:00:00,0.0,0
5129,Arkansas,Searcy,2023-12-10 07:00:00,0.0,0
5129,Arkansas,Searcy,2016-03-02 11:00:00,0.0,0
5129,Arkansas,Searcy,2023-06-25 23:00:00,0.0,0
5131,Arkansas,Sebastian,2015-05-29 18:00:00,0.0,0
5131,Arkansas,Sebastian,2014-06-14 19:00:00,0.0,0
5131,Arkansas,Sebastian,2020-03-18 19:00:00,0.0,0
5131,Arkansas,Sebastian,2020-03-28 07:00:00,0.0,0
5131,Arkansas,Sebastian,2016-11-01 23:00:00,0.0,0
5131,Arkansas,Sebastian,2023-07-11 13:00:00,0.0,0
5131,Arkansas,Sebastian,2019-04-11 19:00:00,0.0,0
5131,Arkansas,Sebastian,2014-02-16 18:00:00,0.0,0
5131,Arkansas,Sebastian,2014-07-04 06:00:00,0.0,0
5131,Arkansas,Sebastian,2020-02-13 07:00:00,0.0,0
5133,Arkansas,Sevier,2017-12-07 05:00:00,0.0,0
5133,Arkansas,Sevier,2015-06-20 07:00:00,0.0,0
5133,Arkansas,Sevier,2016-03-25 01:00:00,0.0,0
5133,Arkansas,Sevier,2019-04-11 08:00:00,0.0,0
5133,Arkansas,Sevier,2022-03-30 19:00:00,0.0,0
5133,Arkansas,Sevier,2015-01-10 03:00:00,0.0,0
5133,Arkansas,Sevier,2020-11-09 02:00:00,0.0,0
5133,Arkansas,Sevier,2021-12-24 15:00:00,0.0,0
5133,Arkansas,Sevier,2023-12-23 17:00:00,0.0,0
5133,Arkansas,Sevier,2019-01-05 15:00:00,0.0,0
5135,Arkansas,Sharp,2015-09-06 05:00:00,0.0,0
5135,Arkansas,Sharp,2017-03-25 07:00:00,0.0,0
5135,Arkansas,Sharp,2018-07-06 09:00:00,0.0,0
5135,Arkansas,Sharp,2023-11-23 06:00:00,0.0,0
5135,Arkansas,Sharp,2018-09-23 18:00:00,0.0,0
5135,Arkansas,Sharp,2018-03-15 16:00:00,0.0,0
5135,Arkansas,Sharp,2016-07-13 13:00:00,0.0,0
5135,Arkansas,Sharp,2021-02-23 06:00:00,0.0,0
5135,Arkansas,Sharp,2020-05-14 15:00:00,0.0,0
5135,Arkansas,Sharp,2015-06-15 08:00:00,0.0,0
5137,Arkansas,Stone,2023-11-28 16:00:00,0.0,0
5137,Arkansas,Stone,2021-05-25 20:00:00,0.0,0
5137,Arkansas,Stone,2021-12-07 00:00:00,0.0,0
5137,Arkansas,Stone,2020-11-19 23:00:00,0.0,0
5137,Arkansas,Stone,2015-11-12 16:00:00,0.0,0
5137,Arkansas,Stone,2018-08-01 03:00:00,0.0,0
5137,Arkansas,Stone,2014-04-19 13:00:00,0.0,0
5137,Arkansas,Stone,2022-10-02 04:00:00,0.0,0
5137,Arkansas,Stone,2019-04-19 08:00:00,0.0,0
5137,Arkansas,Stone,2021-10-19 18:00:00,0.0,0
5139,Arkansas,Union,2021-12-30 18:00:00,0.0,0
5139,Arkansas,Union,2020-12-11 04:00:00,0.0,0
5139,Arkansas,Union,2015-10-11 01:00:00,0.0,0
5139,Arkansas,Union,2015-09-05 19:00:00,0.0,0
5139,Arkansas,Union,2021-05-27 05:00:00,0.0,0
5139,Arkansas,Union,2014-03-19 18:00:00,0.0,0
5139,Arkansas,Union,2014-05-21 17:00:00,0.0,0
5139,Arkansas,Union,2023-06-29 09:00:00,0.0,0
5139,Arkansas,Union,2014-02-11 19:00:00,0.0,0
5139,Arkansas,Union,2023-11-30 16:00:00,0.0,0
5143,Arkansas,Washington,2022-02-07 08:00:00,0.0,0
5143,Arkansas,Washington,2019-02-02 03:00:00,0.0,0
5143,Arkansas,Washington,2018-03-23 16:00:00,0.0,0
5143,Arkansas,Washington,2014-02-09 21:00:00,0.0,0
5143,Arkansas,Washington,2016-01-25 16:00:00,0.0,0
5143,Arkansas,Washington,2023-05-06 03:00:00,0.0,0
5143,Arkansas,Washington,2015-11-29 02:00:00,0.0,0
5143,Arkansas,Washington,2020-03-07 23:00:00,0.0,0
5143,Arkansas,Washington,2016-05-22 13:00:00,0.0,0
5143,Arkansas,Washington,2021-06-21 00:00:00,0.0,0
5145,Arkansas,White,2014-07-24 20:00:00,0.0,0
5145,Arkansas,White,2023-02-02 16:00:00,0.0,0
5145,Arkansas,White,2023-05-26 19:00:00,0.0,0
5145,Arkansas,White,2017-02-10 21:00:00,0.0,0
5145,Arkansas,White,2014-07-30 07:00:00,0.0,0
5145,Arkansas,White,2015-05-22 09:00:00,0.0,0
5145,Arkansas,White,2019-09-27 00:00:00,0.0,0
5145,Arkansas,White,2022-12-06 13:00:00,0.0,0
5145,Arkansas,White,2015-02-18 12:00:00,0.0,0
5145,Arkansas,White,2017-08-13 13:00:00,0.0,0
5147,Arkansas,Woodruff,2015-09-06 05:00:00,0.0,0
5147,Arkansas,Woodruff,2017-03-25 07:00:00,0.0,0
5147,Arkansas,Woodruff,2018-07-06 09:00:00,0.0,0
5147,Arkansas,Woodruff,2023-11-23 06:00:00,0.0,0
5147,Arkansas,Woodruff,2018-09-23 18:00:00,0.0,0
5147,Arkansas,Woodruff,2018-03-15 16:00:00,0.0,0
5147,Arkansas,Woodruff,2016-07-13 13:00:00,0.0,0
5147,Arkansas,Woodruff,2021-02-23 06:00:00,0.0,0
5147,Arkansas,Woodruff,2020-05-10 13:00:00,0.0,0
5147,Arkansas,Woodruff,2015-06-15 08:00:00,0.0,0
5149,Arkansas,Yell,2020-08-25 04:00:00,0.0,0
5149,Arkansas,Yell,2017-01-04 21:00:00,0.0,0
5149,Arkansas,Yell,2022-03-21 23:00:00,0.0,0
5149,Arkansas,Yell,2018-01-03 00:00:00,0.0,0
5149,Arkansas,Yell,2017-09-27 13:00:00,0.0,0
5149,Arkansas,Yell,2020-02-17 18:00:00,0.0,0
5149,Arkansas,Yell,2015-03-21 04:00:00,0.0,0
5149,Arkansas,Yell,2015-10-09 21:00:00,0.0,0
5149,Arkansas,Yell,2017-12-22 00:00:00,0.0,0
5149,Arkansas,Yell,2022-11-11 09:00:00,0.0,0
6001,California,Alameda,2015-01-04 22:00:00,0.0,0
6001,California,Alameda,2016-11-07 02:00:00,0.0,0
